ticker,time,open,high,low,close,volume,ma10,ma20,ma50,ma100,ma200,ma10_score,ma20_score,ma50_score,ma100_score,ma200_score,close_changed,volume_changed,total_money_changed
VNINDEX,2023-09-20T04:00:00,1216.38,1217.16,1216.30,1217.11,64522938,1211.98,1221.43,,,,0.4236,-0.3540,,,,0.0460,-79.9797,36132845
VNINDEX,2023-09-20T06:00:00,1216.88,1221.87,1216.67,1220.46,245780275,1212.18,1220.13,,,,0.6830,0.0268,,,,0.2752,280.9192,823363921
VNINDEX,2023-09-20T07:00:00,1220.25,1226.11,1219.64,1226.11,245441028,1213.33,1219.52,,,,1.0532,0.5405,,,,0.4629,-0.1380,1386741808
VNINDEX,2023-09-21T03:00:00,1224.77,1224.96,1220.23,1220.54,315710097,1214.09,1218.77,,,,0.5315,0.1454,,,,-0.4543,28.6297,-1758505240
VNINDEX,2023-09-21T04:00:00,1220.65,1222.32,1219.89,1220.08,61825064,1214.91,1218.16,,,,0.4252,0.1575,,,,-0.0377,-80.4171,-28439529
VNINDEX,2023-09-21T06:00:00,1219.68,1221.88,1216.26,1218.86,291730300,1216.32,1217.69,,,,0.2091,0.0961,,,,-0.1000,371.8641,-355910966
VNINDEX,2023-09-21T07:00:00,1218.85,1218.85,1211.65,1212.74,294409425,1217.05,1217.14,,,,-0.3544,-0.3612,,,,-0.5021,0.9184,-1801785681
VNINDEX,2023-09-22T03:00:00,1195.62,1196.00,1174.57,1176.26,748292150,1214.02,1214.70,,,,-3.1104,-3.1650,,,,-3.0081,154.1672,-27297697632
VNINDEX,2023-09-22T04:00:00,1176.13,1183.23,1175.83,1179.93,111113700,1210.86,1212.53,,,,-2.5547,-2.6887,,,,0.3120,-85.1510,407787279
VNINDEX,2023-09-22T06:00:00,1179.23,1194.38,1177.66,1193.84,289208130,1208.59,1210.80,,,,-1.2207,-1.4005,,,,1.1789,160.2813,4022885088
VNINDEX,2023-09-22T07:00:00,1193.69,1198.61,1189.01,1193.05,244816650,1206.19,1209.08,,,,-1.0891,-1.3259,,,,-0.0662,-15.3493,-193405153
VNINDEX,2023-09-25T03:00:00,1190.14,1195.62,1188.76,1192.11,232437316,1203.35,1207.77,,,,-0.9342,-1.2963,,,,-0.0788,-5.0566,-218491077
VNINDEX,2023-09-25T04:00:00,1192.13,1192.83,1191.42,1191.98,29779400,1199.94,1206.63,,,,-0.6633,-1.2145,,,,-0.0109,-87.1882,-3871322
VNINDEX,2023-09-25T06:00:00,1191.25,1191.55,1176.73,1179.79,317292380,1195.86,1204.98,,,,-1.3441,-2.0901,,,,-1.0227,965.4761,-3867794112
VNINDEX,2023-09-25T07:00:00,1179.86,1179.86,1153.20,1153.20,507384167,1189.18,1202.05,,,,-3.0253,-4.0635,,,,-2.2538,59.9106,-13491345001
VNINDEX,2023-09-26T03:00:00,1148.74,1161.40,1148.08,1154.19,428660916,1182.71,1199.51,,,,-2.4113,-3.7785,,,,0.0858,-15.5155,424374307
VNINDEX,2023-09-26T04:00:00,1154.23,1156.03,1145.05,1145.23,67112580,1175.96,1196.51,,,,-2.6130,-4.2854,,,,-0.7763,-84.3437,-601328717
VNINDEX,2023-09-26T06:00:00,1144.92,1158.74,1141.99,1158.73,260894100,1174.20,1194.11,,,,-1.3179,-2.9631,,,,1.1788,288.7410,3522070350
VNINDEX,2023-09-26T07:00:00,1158.69,1163.52,1137.96,1137.96,289922800,1170.01,1190.44,,,,-2.7391,-4.4081,,,,-1.7925,11.1266,-6021696556
VNINDEX,2023-09-27T03:00:00,1135.09,1137.05,1132.10,1134.44,276643251,1164.07,1186.33,,,,-2.5452,-4.3740,,,,-0.3093,-4.5804,-973784244
VNINDEX,2023-09-27T04:00:00,1134.39,1134.71,1126.36,1131.02,127986498,1157.87,1182.03,1209.03,,,-2.3185,-4.3151,-6.4520,,,-0.3015,-53.7359,-437713823
VNINDEX,2023-09-27T06:00:00,1130.25,1139.87,1129.94,1136.30,224412634,1152.28,1177.82,1206.84,,,-1.3872,-3.5250,-5.8446,,,0.4668,75.3409,1184898708
VNINDEX,2023-09-27T07:00:00,1136.34,1153.85,1136.26,1153.85,231381768,1148.47,1174.20,1205.05,,,0.4684,-1.7335,-4.2488,,,1.5445,3.1055,4060750028
VNINDEX,2023-09-28T03:00:00,1148.85,1149.22,1136.99,1141.70,276890990,1144.66,1170.26,1203.17,,,-0.2588,-2.4407,-5.1087,,,-1.0530,19.6685,-3364225528
VNINDEX,2023-09-28T04:00:00,1141.81,1143.62,1138.84,1142.19,52381200,1143.56,1166.37,1201.54,,,-0.1199,-2.0730,-4.9393,,,0.0429,-81.0824,25666788
VNINDEX,2023-09-28T06:00:00,1141.93,1151.19,1137.73,1149.85,189844644,1143.13,1162.92,1199.89,,,0.5881,-1.1237,-4.1704,,,0.6706,262.4290,1454209973
VNINDEX,2023-09-28T07:00:00,1149.89,1155.39,1143.38,1152.43,171995598,1143.85,1159.90,1198.35,,,0.7504,-0.6442,-3.8323,,,0.2244,-9.4019,443748643
VNINDEX,2023-09-29T03:00:00,1160.44,1163.88,1157.05,1159.32,214381896,1143.91,1159.06,1196.86,,,1.3475,0.0228,-3.1364,,,0.5979,24.6438,1477091263
VNINDEX,2023-09-29T04:00:00,1159.28,1159.69,1156.39,1156.93,37515700,1145.80,1157.91,1195.09,,,0.9711,-0.0842,-3.1930,,,-0.2062,-82.5005,-89662523
VNINDEX,2023-09-29T06:00:00,1156.56,1158.53,1152.45,1156.42,153381800,1148.00,1156.03,1193.30,,,0.7334,0.0333,-3.0909,,,-0.0441,308.8470,-78224718
VNINDEX,2023-09-29T07:00:00,1156.42,1159.28,1154.01,1154.15,169532987,1150.31,1154.09,1191.45,,,0.3335,0.0052,-3.1304,,,-0.1963,10.5301,-384839880
VNINDEX,2023-10-02T03:00:00,1156.61,1160.32,1156.61,1157.66,204860600,1152.45,1152.37,1189.67,,,0.4521,0.4593,-2.6907,,,0.3041,20.8382,719060706
VNINDEX,2023-10-02T04:00:00,1157.71,1159.31,1157.45,1159.26,36197100,1152.99,1150.73,1188.09,,,0.5437,0.7412,-2.4264,,,0.1382,-82.3309,57915360
VNINDEX,2023-10-02T06:00:00,1158.93,1161.48,1151.99,1153.90,157618700,1154.21,1149.44,1186.45,,,-0.0269,0.3883,-2.7439,,,-0.4624,335.4457,-844836232
VNINDEX,2023-10-02T07:00:00,1154.03,1156.71,1152.32,1155.25,118265515,1155.52,1149.54,1184.92,,,-0.0231,0.4968,-2.5036,,,0.1170,-24.9673,159658445
VNINDEX,2023-10-03T03:00:00,1138.59,1142.82,1131.32,1131.32,306921400,1153.66,1148.40,1182.98,,,-1.9368,-1.4869,-4.3666,,,-2.0714,159.5189,-7344629102
VNINDEX,2023-10-03T04:00:00,1131.37,1133.73,1123.39,1126.51,140759700,1151.07,1147.46,1181.03,,,-2.1338,-1.8257,-4.6163,,,-0.4252,-54.1382,-677054157
VNINDEX,2023-10-03T06:00:00,1125.10,1132.38,1117.58,1129.68,294400000,1148.11,1146.01,1179.13,,,-1.6051,-1.4247,-4.1934,,,0.2814,109.1508,933248000
VNINDEX,2023-10-03T07:00:00,1129.64,1129.64,1117.28,1118.10,249794500,1144.23,1145.01,1177.02,,,-2.2832,-2.3505,-5.0058,,,-1.0251,-15.1513,-2892620310
VNINDEX,2023-10-04T03:00:00,1113.06,1122.90,1112.41,1120.14,286851800,1140.60,1144.30,1174.85,,,-1.7935,-2.1112,-4.6569,,,0.1825,14.8351,585177672
VNINDEX,2023-10-04T04:00:00,1120.04,1124.26,1117.64,1123.94,48870400,1137.58,1143.94,1172.78,,,-1.1987,-1.7488,-4.1648,,,0.3392,-82.9632,185707520
VNINDEX,2023-10-04T06:00:00,1123.82,1129.13,1121.41,1128.95,183154130,1134.71,1143.58,1170.99,,,-0.5072,-1.2791,-3.5905,,,0.4458,274.7752,917602191
VNINDEX,2023-10-04T07:00:00,1129.12,1133.79,1127.13,1128.67,163609311,1131.65,1142.32,1169.28,,,-0.2630,-1.1948,-3.4727,,,-0.0248,-10.6712,-45810607
VNINDEX,2023-10-05T03:00:00,1130.23,1130.45,1123.22,1126.52,181052788,1128.91,1141.56,1167.55,,,-0.2115,-1.3175,-3.5139,,,-0.1905,10.6617,-389263494
VNINDEX,2023-10-05T04:00:00,1126.51,1127.05,1125.89,1126.30,28274000,1126.01,1140.77,1165.84,,,0.0255,-1.2680,-3.3912,,,-0.0195,-84.3836,-6220280
VNINDEX,2023-10-05T06:00:00,1126.15,1127.05,1121.69,1123.03,181610648,1125.18,1139.42,1164.20,,,-0.1914,-1.4388,-3.5364,,,-0.2903,542.3239,-593866819
VNINDEX,2023-10-05T07:00:00,1123.09,1123.53,1113.89,1113.89,218069900,1123.92,1137.50,1162.37,,,-0.8926,-2.0753,-4.1708,,,-0.8139,20.0755,-1993158886
VNINDEX,2023-10-06T03:00:00,1116.37,1116.66,1110.74,1112.28,205143761,1122.18,1135.14,1160.48,,,-0.8824,-2.0143,-4.1538,,,-0.1445,-5.9275,-330281455
VNINDEX,2023-10-06T04:00:00,1112.41,1113.10,1107.40,1110.37,54546000,1121.41,1132.82,1158.46,,,-0.9844,-1.9815,-4.1513,,,-0.1717,-73.4108,-104182860
VNINDEX,2023-10-06T06:00:00,1109.99,1118.59,1108.99,1115.98,174545800,1120.99,1130.79,1156.45,,,-0.4472,-1.3101,-3.4995,,,0.5052,219.9974,979201938
VNINDEX,2023-10-06T07:00:00,1115.92,1129.13,1115.92,1128.54,187382981,1121.45,1129.51,1154.68,,,0.6319,-0.0863,-2.2637,,,1.1255,7.3546,2353530241
VNINDEX,2023-10-09T03:00:00,1130.63,1135.37,1130.17,1131.86,276526374,1121.74,1128.22,1152.91,,,0.9018,0.3222,-1.8256,,,0.2942,47.5728,918067562
VNINDEX,2023-10-09T04:00:00,1131.86,1133.40,1131.02,1132.41,36663300,1122.12,1126.88,1151.03,,,0.9172,0.4906,-1.6179,,,0.0486,-86.7415,20164815
VNINDEX,2023-10-09T06:00:00,1132.24,1134.32,1128.81,1131.75,153005700,1122.64,1125.77,1149.26,,,0.8114,0.5308,-1.5233,,,-0.0583,317.3266,-100983762
VNINDEX,2023-10-09T07:00:00,1131.84,1137.36,1131.77,1137.36,136420500,1123.75,1124.88,1147.60,,,1.2114,1.1095,-0.8925,,,0.4957,-10.8396,765319005
VNINDEX,2023-10-10T03:00:00,1146.84,1150.34,1146.45,1149.83,282496800,1126.43,1125.81,1146.22,,,2.0776,2.1340,0.3148,,,1.0964,107.0780,3522735096
VNINDEX,2023-10-10T04:00:00,1149.85,1149.90,1148.00,1148.18,41883900,1129.86,1126.89,1144.93,,,1.6218,1.8894,0.2838,,,-0.1435,-85.1737,-69108435
VNINDEX,2023-10-10T06:00:00,1147.86,1147.86,1143.78,1145.18,199431060,1133.15,1127.66,1144.31,,,1.0620,1.5533,0.0761,,,-0.2613,376.1521,-598293180
VNINDEX,2023-10-10T07:00:00,1145.10,1146.72,1141.97,1143.69,147951516,1136.48,1128.94,1143.58,,,0.6346,1.3062,0.0092,,,-0.1301,-25.8132,-220447759
VNINDEX,2023-10-11T03:00:00,1145.11,1145.73,1142.47,1142.89,186351090,1139.17,1130.08,1142.57,,,0.3266,1.1335,0.0284,,,-0.0699,25.9542,-149080872
VNINDEX,2023-10-11T04:00:00,1143.46,1144.07,1139.99,1140.48,42627000,1140.36,1130.91,1141.51,,,0.0103,0.8464,-0.0906,,,-0.2109,-77.1254,-102731070
VNINDEX,2023-10-11T06:00:00,1139.93,1145.00,1138.22,1143.01,175044074,1141.48,1131.61,1140.53,,,0.1342,1.0073,0.2172,,,0.2218,310.6413,442861507
VNINDEX,2023-10-11T07:00:00,1143.03,1150.81,1143.03,1150.81,139032190,1143.32,1132.72,1139.71,,,0.6553,1.5972,0.9740,,,0.6824,-20.5730,1084451082
VNINDEX,2023-10-12T03:00:00,1154.92,1155.74,1151.78,1154.68,264113500,1145.61,1134.13,1139.21,,,0.7916,1.8123,1.3583,,,0.3363,89.9657,1022119245
VNINDEX,2023-10-12T04:00:00,1154.72,1155.95,1154.52,1154.83,49206000,1147.36,1135.55,1139.24,,,0.6512,1.6976,1.3685,,,0.0130,-81.3694,7380900
VNINDEX,2023-10-12T06:00:00,1154.20,1156.02,1149.65,1152.59,181688900,1147.63,1137.03,1139.21,,,0.4318,1.3684,1.1747,,,-0.1940,269.2414,-406983136
VNINDEX,2023-10-12T07:00:00,1152.68,1153.45,1148.11,1151.61,152167100,1147.98,1138.92,1139.33,,,0.3165,1.1145,1.0774,,,-0.0850,-16.2485,-149123758
VNINDEX,2023-10-13T03:00:00,1147.19,1147.97,1143.84,1146.06,213067170,1148.07,1140.61,1139.08,,,-0.1746,0.4782,0.6127,,,-0.4819,40.0218,-1182522793
VNINDEX,2023-10-13T04:00:00,1145.92,1146.05,1141.82,1142.19,51958050,1147.92,1142.20,1139.17,,,-0.4987,-0.0006,0.2655,,,-0.3377,-75.6142,-201077653
VNINDEX,2023-10-13T06:00:00,1141.27,1144.64,1138.99,1144.24,174386966,1148.05,1143.61,1139.36,,,-0.3319,0.0551,0.4281,,,0.1795,235.6303,357493280
VNINDEX,2023-10-13T07:00:00,1144.21,1155.10,1144.21,1154.73,182004420,1149.47,1144.92,1139.84,1174.43,,0.4572,0.8569,1.3067,-1.6775,,0.9168,4.3681,1909226366
VNINDEX,2023-10-16T03:00:00,1153.84,1154.04,1148.18,1150.71,245909448,1150.25,1145.86,1140.12,1173.48,,0.0404,0.4231,0.9285,-1.9404,,-0.3481,35.1118,-988555981
VNINDEX,2023-10-16T04:00:00,1150.71,1150.77,1148.38,1149.10,43786285,1150.07,1146.70,1140.03,1172.54,,-0.0847,0.2096,0.7956,-1.9991,,-0.1399,-82.1941,-70495919
VNINDEX,2023-10-16T06:00:00,1148.59,1151.11,1146.65,1148.59,175272350,1149.46,1147.54,1140.17,1171.67,,-0.0761,0.0917,0.7387,-1.9696,,-0.0444,300.2905,-89388898
VNINDEX,2023-10-16T07:00:00,1148.51,1148.76,1140.64,1141.42,211224102,1148.12,1147.74,1140.15,1170.84,,-0.5839,-0.5507,0.1112,-2.5131,,-0.6242,20.5119,-1514476811
VNINDEX,2023-10-17T03:00:00,1141.29,1145.77,1140.75,1144.91,169155410,1147.36,1147.49,1140.05,1169.97,,-0.2132,-0.2253,0.4260,-2.1421,,0.3058,-19.9166,590352381
VNINDEX,2023-10-17T04:00:00,1144.87,1147.83,1144.46,1147.64,43687300,1146.96,1147.47,1139.96,1169.16,,0.0594,0.0150,0.6740,-1.8403,,0.2384,-74.1733,119266329
VNINDEX,2023-10-17T06:00:00,1147.42,1147.89,1141.29,1144.41,123647450,1146.79,1147.43,1139.66,1168.26,,-0.2079,-0.2632,0.4169,-2.0414,,-0.2814,183.0284,-399381264
VNINDEX,2023-10-17T07:00:00,1144.26,1144.65,1121.65,1121.65,274009729,1144.74,1146.33,1138.95,1167.02,,-2.0171,-2.1527,-1.5192,-3.8878,,-1.9888,121.6056,-6236461432
VNINDEX,2023-10-18T03:00:00,1117.79,1119.29,1113.28,1116.08,315261335,1141.92,1144.99,1138.15,1165.73,,-2.2632,-2.5247,-1.9388,-4.2588,,-0.4966,15.0548,-1756005636
VNINDEX,2023-10-18T04:00:00,1116.08,1119.91,1116.08,1119.49,64877200,1138.40,1143.94,1137.45,1164.45,,-1.6611,-2.1371,-1.5793,-3.8611,,0.3055,-79.4211,221231252
VNINDEX,2023-10-18T06:00:00,1119.47,1121.69,1113.17,1113.17,199318300,1134.65,1142.45,1136.56,1163.12,,-1.8927,-2.5625,-2.0583,-4.2942,,-0.5645,207.2240,-1259691656
VNINDEX,2023-10-18T07:00:00,1113.30,1113.77,1088.87,1103.40,458719500,1130.08,1140.08,1135.45,1161.77,,-2.3605,-3.2169,-2.8224,-5.0240,,-0.8777,130.1442,-4481689515
VNINDEX,2023-10-19T03:00:00,1098.99,1098.99,1088.76,1090.32,256860777,1124.25,1136.86,1134.17,1160.31,,-3.0179,-4.0935,-3.8667,-6.0324,,-1.1854,-44.0048,-3359738963
VNINDEX,2023-10-19T04:00:00,1090.19,1094.81,1089.95,1094.26,56208800,1119.53,1133.83,1132.95,1158.94,,-2.2575,-3.4898,-3.4154,-5.5806,,0.3614,-78.1170,221462672
VNINDEX,2023-10-19T06:00:00,1094.42,1097.09,1088.70,1093.64,144421300,1114.41,1130.88,1132.20,1157.59,,-1.8634,-3.2931,-3.4059,-5.5243,,-0.0567,156.9372,-89541206
VNINDEX,2023-10-19T07:00:00,1093.44,1100.71,1087.85,1087.85,191734978,1108.43,1127.69,1131.43,1156.23,,-1.8564,-3.5331,-3.8516,-5.9140,,-0.5294,32.7609,-1110145523
VNINDEX,2023-10-20T03:00:00,1088.73,1089.30,1078.43,1078.55,215669100,1101.84,1124.32,1130.41,1154.77,,-2.1138,-4.0707,-4.5873,-6.6001,,-0.8549,12.4829,-2005722630
VNINDEX,2023-10-20T04:00:00,1078.41,1078.41,1073.73,1077.10,74055100,1097.39,1121.06,1129.59,1153.30,,-1.8486,-3.9215,-4.6464,-6.6073,,-0.1344,-65.6626,-107379895
VNINDEX,2023-10-20T06:00:00,1076.72,1092.19,1076.06,1090.05,192121497,1094.78,1118.35,1128.98,1151.92,,-0.4323,-2.5308,-3.4486,-5.3709,,1.2023,159.4305,2487973386
VNINDEX,2023-10-20T07:00:00,1090.04,1108.16,1089.88,1108.03,176347171,1093.64,1116.02,1128.67,1150.72,,1.3161,-0.7158,-1.8283,-3.7102,,1.6495,-8.2106,3170722135
VNINDEX,2023-10-23T03:00:00,1099.11,1099.67,1093.34,1093.62,191510600,1091.68,1113.16,1127.96,1149.48,,0.1775,-1.7557,-3.0443,-4.8593,,-1.3005,8.5986,-2759667746
VNINDEX,2023-10-23T04:00:00,1093.54,1094.34,1089.85,1090.53,51677500,1090.39,1110.24,1127.20,1148.24,,0.0124,-1.7749,-3.2529,-5.0256,,-0.2825,-73.0159,-159683475
VNINDEX,2023-10-23T06:00:00,1090.47,1095.67,1086.54,1091.81,197636090,1090.54,1107.40,1126.50,1147.02,,0.1161,-1.4075,-3.0796,-4.8137,,0.1174,282.4413,252974195
VNINDEX,2023-10-23T07:00:00,1091.89,1094.26,1087.20,1093.53,122277280,1090.47,1105.00,1125.85,1145.84,,0.2805,-1.0382,-2.8704,-4.5653,,0.1575,-38.1301,210316922
VNINDEX,2023-10-24T03:00:00,1096.05,1096.13,1089.85,1090.10,168267625,1090.12,1102.26,1125.19,1144.69,,-0.0016,-1.1033,-3.1184,-4.7693,,-0.3137,37.6115,-577157954
VNINDEX,2023-10-24T04:00:00,1090.09,1093.43,1088.17,1092.96,36480400,1090.63,1099.53,1124.77,1143.57,,0.2138,-0.5973,-2.8281,-4.4256,,0.2624,-78.3200,104333944
VNINDEX,2023-10-24T06:00:00,1092.76,1102.84,1092.49,1100.86,163481471,1092.86,1097.35,1124.54,1142.51,,0.7321,0.3199,-2.1058,-3.6457,,0.7228,348.1351,1291503621
VNINDEX,2023-10-24T07:00:00,1101.11,1107.30,1100.78,1105.90,140811400,1095.74,1096.56,1124.45,1141.46,,0.9273,0.8515,-1.6498,-3.1150,,0.4578,-13.8671,709689456
VNINDEX,2023-10-25T03:00:00,1108.78,1111.39,1108.58,1109.82,225387900,1097.72,1096.25,1124.33,1140.39,,1.1027,1.2379,-1.2904,-2.6806,,0.3545,60.0637,883520568
VNINDEX,2023-10-25T04:00:00,1109.83,1109.89,1109.17,1109.22,26992300,1097.83,1095.74,1123.94,1139.31,,1.0370,1.2306,-1.3099,-2.6411,,-0.0541,-88.0241,-16195380
VNINDEX,2023-10-25T06:00:00,1108.89,1110.69,1105.14,1106.64,144869500,1099.14,1095.41,1123.44,1138.17,,0.6826,1.0252,-1.4952,-2.7704,,-0.2326,436.7068,-373763310
VNINDEX,2023-10-25T07:00:00,1106.69,1106.79,1100.64,1101.66,142008400,1100.25,1095.32,1122.82,1136.93,,0.1282,0.5786,-1.8848,-3.1020,,-0.4500,-1.9749,-707201832
VNINDEX,2023-10-26T03:00:00,1059.60,1064.35,1057.01,1057.51,559756495,1096.82,1093.68,1121.34,1135.30,,-3.5840,-3.3074,-5.6921,-6.8517,,-4.0076,294.1714,-24713249254
VNINDEX,2023-10-26T04:00:00,1057.36,1057.41,1053.13,1057.04,144417491,1093.17,1091.82,1119.73,1133.67,,-3.3052,-3.1856,-5.5988,-6.7592,,-0.0444,-74.1999,-67876221
VNINDEX,2023-10-26T06:00:00,1056.47,1064.00,1052.52,1052.71,249703420,1089.43,1089.77,1117.79,1132.01,,-3.3707,-3.4011,-5.8221,-7.0049,,-0.4096,72.9039,-1081215809
VNINDEX,2023-10-26T07:00:00,1052.66,1058.26,1049.71,1055.45,223203800,1085.68,1088.15,1115.93,1130.43,,-2.7845,-3.0055,-5.4201,-6.6331,,0.2603,-10.6124,611578412
VNINDEX,2023-10-27T03:00:00,1053.26,1054.89,1045.33,1048.40,226864732,1080.43,1086.65,1114.00,1129.15,,-2.9650,-3.5197,-5.8886,-7.1517,,-0.6680,1.6402,-1599396361
VNINDEX,2023-10-27T04:00:00,1048.30,1053.14,1048.30,1049.55,38568200,1074.80,1085.27,1112.12,1127.85,,-2.3493,-3.2913,-5.6259,-6.9424,,0.1097,-82.9995,44353430
VNINDEX,2023-10-27T06:00:00,1048.56,1049.59,1037.46,1043.96,208818200,1068.21,1082.96,1110.14,1126.35,,-2.2705,-3.6017,-5.9612,-7.3149,,-0.5326,441.4258,-1167293738
VNINDEX,2023-10-27T07:00:00,1044.18,1060.62,1044.18,1060.62,217982700,1063.35,1080.59,1108.54,1125.03,,-0.2571,-1.8485,-4.3228,-5.7249,,1.5958,4.3887,3631591782
VNINDEX,2023-10-30T03:00:00,1050.04,1053.32,1048.29,1050.68,154250020,1057.76,1078.45,1106.69,1123.61,,-0.6692,-2.5748,-5.0613,-6.4909,,-0.9372,-29.2375,-1533245199
VNINDEX,2023-10-30T04:00:00,1050.57,1054.68,1047.71,1053.12,35155300,1052.90,1076.58,1104.74,1122.22,,0.0205,-2.1789,-4.6726,-6.1578,,0.2322,-77.2089,85778932
VNINDEX,2023-10-30T06:00:00,1052.37,1060.39,1048.97,1060.39,153637600,1053.19,1075.01,1102.85,1121.03,,0.6834,-1.3596,-3.8504,-5.4093,,0.6903,337.0254,1116945352
VNINDEX,2023-10-30T07:00:00,1060.17,1060.22,1042.40,1042.40,190316332,1051.73,1072.45,1100.61,1119.92,,-0.8869,-2.8020,-5.2885,-6.9221,,-1.6965,23.8735,-3423790813
VNINDEX,2023-10-31T03:00:00,1041.68,1041.75,1034.24,1037.84,238595130,1050.24,1069.84,1098.31,1118.76,,-1.1808,-2.9908,-5.5058,-7.2329,,-0.4375,25.3677,-1087993793
VNINDEX,2023-10-31T04:00:00,1037.85,1044.73,1037.48,1043.97,52424500,1049.09,1067.39,1096.16,1117.75,,-0.4883,-2.1939,-4.7610,-6.6004,,0.5906,-78.0278,321362185
