ticker,time,open,high,low,close,volume,ma10,ma20,ma50,ma100,ma200,ma10_score,ma20_score,ma50_score,ma100_score,ma200_score,close_changed,volume_changed,total_money_changed
VNINDEX,2015-01-29,584.26,585.66,580.37,583.28,93424200,577.16,,,,,1.0611,,,,,-0.0822,-13.0521,-44843616
VNINDEX,2015-01-30,584.08,584.08,574.46,576.07,97717870,577.28,571.33,,,,-0.2099,0.8291,,,,-1.2361,4.5959,-704545843
VNINDEX,2015-02-02,576.07,579.73,570.37,570.37,66840420,577.17,572.63,,,,-1.1778,-0.3945,,,,-0.9895,-31.5986,-380990394
VNINDEX,2015-02-03,572.56,574.83,557.47,557.47,93996200,575.69,573.02,,,,-3.1654,-2.7136,,,,-2.2617,40.6278,-1212550980
VNINDEX,2015-02-04,556.93,561.69,553.21,561.45,90940000,574.93,573.49,,,,-2.3440,-2.0993,,,,0.7139,-3.2514,361941200
VNINDEX,2015-02-05,562.17,568.22,562.05,567.17,69467520,574.19,574.17,,,,-1.2224,-1.2199,,,,1.0188,-23.6117,397354214
VNINDEX,2015-02-06,569.03,574.36,569.03,574.13,58140870,573.36,574.39,,,,0.1336,-0.0460,,,,1.2271,-16.3050,404660455
VNINDEX,2015-02-09,575.14,575.14,573.55,573.55,62712850,572.65,574.36,,,,0.1563,-0.1403,,,,-0.1010,7.8636,-36373453
VNINDEX,2015-02-10,575.74,578.42,574.24,574.52,61234350,572.18,574.05,,,,0.4095,0.0815,,,,0.1691,-2.3576,59397320
VNINDEX,2015-02-11,574.88,581.76,574.88,581.76,70560970,571.98,574.29,,,,1.7104,1.3008,,,,1.2602,15.2310,510861423
VNINDEX,2015-02-12,582.52,584.99,581.86,584.67,79108960,572.12,574.64,,,,2.1943,1.7461,,,,0.5002,12.1143,230207074
VNINDEX,2015-02-13,586.26,589.02,585.60,587.24,72295080,573.23,575.26,,,,2.4435,2.0830,,,,0.4396,-8.6133,185798356
VNINDEX,2015-02-24,590.18,596.95,589.74,596.95,61107780,575.89,576.53,,,,3.6568,3.5420,,,,1.6535,-15.4745,593356544
VNINDEX,2015-02-25,596.90,601.55,592.66,592.66,96802090,579.41,577.55,,,,2.2868,2.6160,,,,-0.7187,58.4121,-415280966
VNINDEX,2015-02-26,593.95,597.07,591.78,596.72,84963550,582.94,578.93,,,,2.3644,3.0726,,,,0.6850,-12.2296,344952013
VNINDEX,2015-02-27,598.00,598.40,590.58,592.57,76140470,585.48,579.83,,,,1.2115,2.1967,,,,-0.6955,-10.3845,-315982950
VNINDEX,2015-03-02,591.75,593.72,588.59,590.73,76507740,587.14,580.25,,,,0.6120,1.8060,,,,-0.3105,0.4824,-140774242
VNINDEX,2015-03-03,590.42,597.45,590.42,596.72,108805820,589.45,581.05,,,,1.2327,2.6960,,,,1.0140,42.2154,651746862
VNINDEX,2015-03-04,598.49,600.69,595.34,600.39,115432610,592.04,582.11,,,,1.4102,3.1405,,,,0.6150,6.0905,423637679
VNINDEX,2015-03-05,601.08,602.40,596.75,596.91,121956230,593.56,582.77,,,,0.5651,2.4270,,,,-0.5796,5.6515,-424407680
VNINDEX,2015-03-06,596.42,598.33,592.71,593.97,96217780,594.49,583.30,,,,-0.0868,1.8291,,,,-0.4925,-21.1047,-282880273
VNINDEX,2015-03-09,594.08,596.32,587.27,588.44,90927440,594.61,583.92,,,,-1.0370,0.7742,,,,-0.9310,-5.4983,-502828743
VNINDEX,2015-03-10,586.38,591.17,586.38,589.66,93334410,593.88,584.88,,,,-0.7101,0.8166,,,,0.2073,2.6471,113867980
VNINDEX,2015-03-11,589.04,590.56,586.49,586.54,79076070,593.26,586.34,,,,-1.1336,0.0345,,,,-0.5291,-15.2766,-246717338
VNINDEX,2015-03-12,585.89,589.67,585.48,588.53,79994860,592.45,587.69,,,,-0.6610,0.1427,,,,0.3393,1.1619,159189771
VNINDEX,2015-03-13,589.04,591.75,586.10,586.10,88834970,591.80,588.64,,,,-0.9630,-0.4312,,,,-0.4129,11.0508,-215868977
VNINDEX,2015-03-16,589.04,591.75,580.55,580.80,98790020,590.81,588.97,,,,-1.6936,-1.3874,,,,-0.9043,11.2062,-523587106
VNINDEX,2015-03-17,580.60,583.59,580.60,581.76,88737460,589.31,589.38,,,,-1.2812,-1.2932,,,,0.1653,-10.1757,85187962
VNINDEX,2015-03-18,580.81,581.53,578.45,578.68,86795050,587.14,589.59,,,,-1.4407,-1.8504,,,,-0.5294,-2.1889,-267328754
VNINDEX,2015-03-19,579.39,580.32,573.52,573.74,81752950,584.82,589.19,,,,-1.8949,-2.6221,,,,-0.8537,-5.8092,-403859573
VNINDEX,2015-03-20,572.57,577.56,571.92,575.44,145321980,582.97,588.73,,,,-1.2915,-2.2570,,,,0.2963,77.7575,247047366
VNINDEX,2015-03-23,576.64,579.39,570.44,570.89,92533430,581.21,587.91,578.34,,,-1.7763,-2.8950,-1.2888,,,-0.7907,-36.3252,-421027107
VNINDEX,2015-03-24,569.33,569.91,562.07,567.43,85257700,578.99,586.43,578.80,,,-1.9967,-3.2406,-1.9650,,,-0.6061,-7.8628,-294991642
VNINDEX,2015-03-25,567.62,568.40,559.87,560.93,83089270,576.43,584.85,579.03,,,-2.6890,-4.0895,-3.1257,,,-1.1455,-2.5434,-540080255
VNINDEX,2015-03-26,556.12,559.68,553.19,556.16,78108910,573.19,582.82,579.11,,,-2.9716,-4.5742,-3.9631,,,-0.8504,-5.9940,-372579501
VNINDEX,2015-03-27,558.93,561.13,549.65,551.42,83668500,569.72,580.76,579.07,,,-3.2130,-5.0523,-4.7749,,,-0.8523,7.1177,-396588690
VNINDEX,2015-03-30,551.75,554.26,545.07,545.19,85631540,566.16,578.49,578.58,,,-3.7046,-5.7556,-5.7709,,,-1.1298,2.3462,-533484494
VNINDEX,2015-03-31,544.87,552.72,544.87,551.13,80466510,563.10,576.21,578.12,,,-2.1259,-4.3518,-4.6678,,,1.0895,-6.0317,477971069
VNINDEX,2015-04-01,550.80,551.69,537.30,538.91,109335350,559.12,573.13,577.28,,,-3.6153,-5.9710,-6.6469,,,-2.2173,35.8768,-1336077977
VNINDEX,2015-04-02,540.54,546.85,536.87,546.85,85076890,556.43,570.63,576.68,,,-1.7226,-4.1671,-5.1724,,,1.4733,-22.1872,675510507
VNINDEX,2015-04-03,548.69,550.30,544.22,547.85,69546330,553.68,568.32,576.08,,,-1.0522,-3.6023,-4.9005,,,0.1829,-18.2547,69546330
VNINDEX,2015-04-06,549.25,549.28,542.97,542.97,54696270,550.88,566.05,575.44,,,-1.4366,-4.0772,-5.6433,,,-0.8908,-21.3528,-266917798
VNINDEX,2015-04-07,544.07,548.37,540.79,548.11,89727690,548.95,563.97,574.98,,,-0.1534,-2.8125,-4.6725,,,0.9466,64.0472,461200327
VNINDEX,2015-04-08,549.69,551.23,546.29,547.72,70218920,547.63,562.03,574.49,,,0.0163,-2.5462,-4.6591,,,-0.0712,-21.7422,-27385379
VNINDEX,2015-04-09,547.26,552.53,546.76,550.52,83461270,547.07,560.13,574.11,,,0.6312,-1.7157,-4.1096,,,0.5112,18.8587,233691556
VNINDEX,2015-04-10,550.96,557.65,550.96,554.03,94475400,547.33,558.53,573.70,,,1.2245,-0.8051,-3.4292,,,0.6376,13.1967,331608654
VNINDEX,2015-04-13,556.35,559.68,555.97,559.54,68397200,548.76,557.46,573.25,,,1.9639,0.3725,-2.3911,,,0.9945,-27.6032,376868572
VNINDEX,2015-04-14,559.81,562.95,558.49,558.67,64342770,549.52,556.31,572.81,,,1.6656,0.4244,-2.4681,,,-0.1555,-5.9278,-55978210
VNINDEX,2015-04-15,558.94,565.39,558.94,564.50,74772590,552.08,555.60,572.51,,,2.2504,1.6019,-1.3993,,,1.0435,16.2098,435924200
VNINDEX,2015-04-16,564.50,570.68,564.50,568.28,96584510,554.22,555.33,572.20,,,2.5371,2.3325,-0.6854,,,0.6696,29.1710,365089448
VNINDEX,2015-04-17,568.28,572.76,568.28,568.32,104793290,556.27,554.97,571.90,,,2.1669,2.4054,-0.6264,,,0.0070,8.4991,4191732
VNINDEX,2015-04-20,568.52,568.83,562.66,565.04,65083490,558.47,554.68,571.68,,,1.1759,1.8680,-1.1618,,,-0.5771,-37.8935,-213473847
VNINDEX,2015-04-21,563.78,567.52,562.24,562.24,81797060,559.89,554.42,571.52,,,0.4204,1.4107,-1.6236,,,-0.4955,25.6802,-229031768
VNINDEX,2015-04-22,562.58,565.04,561.53,562.51,89314350,561.37,554.50,571.62,,,0.2040,1.4449,-1.5938,,,0.0480,9.1902,24114874
VNINDEX,2015-04-23,562.85,564.45,557.57,561.25,71098650,562.44,554.75,571.62,,,-0.2112,1.1712,-1.8135,,,-0.2240,-20.3950,-89584299
VNINDEX,2015-04-24,563.17,567.36,561.56,565.77,54121630,563.61,555.47,571.59,,,0.3829,1.8543,-1.0179,,,0.8053,-23.8781,244629768
VNINDEX,2015-04-27,567.72,568.47,562.40,562.40,53676760,563.90,556.33,571.35,,,-0.2657,1.0910,-1.5671,,,-0.5956,-0.8220,-180890681
VNINDEX,2015-05-04,560.62,563.36,545.08,545.08,111153790,562.54,556.03,570.78,,,-3.1036,-1.9690,-4.5033,,,-3.0797,107.0799,-1925183643
VNINDEX,2015-05-05,544.80,552.65,539.04,552.65,100089470,561.35,556.71,570.35,,,-1.5505,-0.7302,-3.1028,,,1.3888,-9.9541,757677288
VNINDEX,2015-05-06,553.30,555.51,548.17,549.30,80300720,559.46,556.84,569.70,,,-1.8153,-1.3536,-3.5804,,,-0.6062,-19.7711,-269007412
VNINDEX,2015-05-07,548.51,554.22,547.53,552.98,65236660,557.92,557.09,569.06,,,-0.8858,-0.7385,-2.8264,,,0.6699,-18.7596,240070909
VNINDEX,2015-05-08,551.57,556.39,550.93,554.51,70875790,556.87,557.67,568.41,,,-0.4236,-0.5668,-2.4453,,,0.2767,8.6441,108439959
VNINDEX,2015-05-11,554.50,551.67,551.67,551.67,88473680,555.81,557.85,567.50,,,-0.7452,-1.1076,-2.7900,,,-0.5122,24.8292,-251265251
VNINDEX,2015-05-12,551.98,544.41,544.41,544.41,72362280,554.00,557.68,566.54,,,-1.7314,-2.3801,-3.9059,,,-1.3160,-18.2104,-525350153
VNINDEX,2015-05-13,545.50,544.82,538.76,542.82,76185760,552.16,557.30,565.46,,,-1.6914,-2.5980,-4.0039,,,-0.2921,5.2838,-121135358
VNINDEX,2015-05-14,542.53,545.00,540.72,543.69,64983330,549.95,556.78,564.48,,,-1.1385,-2.3513,-3.6835,,,0.1603,-14.7041,56535497
VNINDEX,2015-05-15,543.05,545.48,537.44,537.44,72939360,547.46,555.68,563.42,,,-1.8294,-3.2819,-4.6107,,,-1.1496,12.2432,-455871000
VNINDEX,2015-05-18,535.55,536.71,528.90,528.95,101571460,545.84,554.19,562.06,,,-3.0947,-4.5545,-5.8911,,,-1.5797,39.2547,-862341695
VNINDEX,2015-05-19,532.86,537.19,531.76,536.82,83713920,544.26,552.81,560.79,,,-1.3668,-2.8919,-4.2744,,,1.4879,-17.5813,658828550
VNINDEX,2015-05-20,536.35,550.33,536.07,550.10,123636990,544.34,551.90,559.85,,,1.0583,-0.3257,-1.7423,,,2.4738,47.6899,1641899227
VNINDEX,2015-05-21,550.99,554.00,547.95,552.56,103114440,544.30,551.11,559.03,,,1.5181,0.2632,-1.1567,,,0.4472,-16.5990,253661522
VNINDEX,2015-05-22,553.41,561.82,550.81,561.82,112920050,545.03,550.95,558.49,,,3.0809,1.9732,0.5956,,,1.6758,9.5094,1045639663
VNINDEX,2015-05-25,560.80,563.84,558.50,563.00,106078240,546.16,550.99,557.96,,,3.0832,2.1804,0.9032,,,0.2100,-6.0590,125172323
VNINDEX,2015-05-26,563.07,570.29,563.07,567.20,133053010,548.44,551.22,557.57,,,3.4206,2.8988,1.7265,,,0.7460,25.4291,558822642
VNINDEX,2015-05-27,564.64,569.63,563.28,566.48,111368810,550.81,551.48,557.13,,,2.8456,2.7195,1.6778,,,-0.1269,-16.2974,-80185543
VNINDEX,2015-05-28,566.13,576.92,564.73,572.97,145617460,553.73,551.84,556.87,,,3.4739,3.8285,2.8912,,,1.1457,30.7525,945057315
VNINDEX,2015-05-29,572.73,577.03,568.70,569.56,129559300,556.95,552.20,556.65,,,2.2649,3.1437,2.3201,,,-0.5951,-11.0276,-441797213
VNINDEX,2015-06-01,571.15,579.58,570.14,574.98,112680510,561.55,553.70,556.51,,,2.3918,3.8441,3.3190,,,0.9516,-13.0278,610728364
VNINDEX,2015-06-02,575.70,581.24,570.31,570.31,120805280,564.90,554.58,556.34,,,0.9580,2.8367,2.5106,,,-0.8122,7.2104,-564160658
VNINDEX,2015-06-03,570.55,573.91,567.81,567.90,120677080,566.68,555.51,556.23,,,0.2156,2.2307,2.0989,,,-0.4226,-0.1061,-290831763
VNINDEX,2015-06-04,568.01,573.50,567.89,568.99,102465870,568.32,556.31,556.10,,,0.1177,2.2795,2.3186,,,0.1919,-15.0909,111687798
VNINDEX,2015-06-05,568.63,579.01,568.37,578.07,141129610,569.95,557.49,556.24,567.29,,1.4254,3.6921,3.9246,1.8999,,1.5958,37.7333,1281456859
VNINDEX,2015-06-08,583.06,585.51,579.45,579.83,181609700,571.63,558.89,556.49,567.65,,1.4347,3.7458,4.1945,2.1465,,0.3045,28.6829,319633072
VNINDEX,2015-06-09,578.68,582.13,573.73,574.47,146632640,572.36,560.40,556.76,567.89,,0.3694,2.5111,3.1811,1.1580,,-0.9244,-19.2595,-785950950
VNINDEX,2015-06-10,576.06,576.62,569.59,574.10,123193810,573.12,561.96,557.12,568.11,,0.1713,2.1599,3.0483,1.0536,,-0.0644,-15.9847,-45581710
VNINDEX,2015-06-11,577.32,582.68,575.25,581.05,158674570,573.93,563.83,557.71,568.39,,1.2413,3.0541,4.1849,2.2273,,1.2106,28.8008,1102788261
VNINDEX,2015-06-12,582.54,585.01,578.80,582.73,154356240,575.24,566.09,558.46,568.52,,1.3015,2.9386,4.3457,2.4995,,0.2891,-2.7215,259318483
VNINDEX,2015-06-15,583.25,586.67,581.35,586.48,146447610,576.39,568.97,559.17,568.64,,1.7500,3.0773,4.8844,3.1370,,0.6435,-5.1236,549178538
VNINDEX,2015-06-16,587.76,589.33,580.35,580.35,152124380,577.40,571.15,560.00,568.64,,0.5114,1.6112,3.6345,2.0594,,-1.0452,3.8763,-932522449
VNINDEX,2015-06-17,578.68,584.04,576.22,578.87,118202310,578.49,572.59,560.64,568.66,,0.0650,1.0975,3.2522,1.7958,,-0.2550,-22.2989,-174939419
VNINDEX,2015-06-18,578.73,583.02,578.47,580.35,90021550,579.63,573.98,561.29,568.68,,0.1242,1.1106,3.3963,2.0514,,0.2557,-23.8411,133231894
VNINDEX,2015-06-19,584.08,588.48,582.47,584.70,184477640,580.29,575.12,562.12,568.78,,0.7594,1.6658,4.0166,2.7985,,0.7495,104.9261,802477734
VNINDEX,2015-06-22,588.33,594.08,588.01,594.08,145223130,581.72,576.67,563.04,569.01,,2.1251,3.0184,5.5127,4.4062,,1.6042,-21.2787,1362192959
VNINDEX,2015-06-23,592.44,595.11,590.76,593.07,99831620,583.58,577.97,563.95,569.22,,1.6265,2.6131,5.1639,4.1905,,-0.1700,-31.2564,-100829936
VNINDEX,2015-06-24,592.19,594.01,589.02,590.02,112994500,585.17,579.14,564.74,569.43,,0.8288,1.8779,4.4767,3.6166,,-0.5143,13.1851,-344633225
VNINDEX,2015-06-25,589.29,590.37,585.34,587.99,106046100,585.86,579.89,565.42,569.56,,0.3629,1.3959,3.9922,3.2357,,-0.3441,-6.1493,-215273583
VNINDEX,2015-06-26,586.04,592.59,581.75,581.75,138270500,585.77,580.50,565.86,569.55,,-0.6856,0.2146,2.8078,2.1413,,-1.0612,30.3872,-862807920
VNINDEX,2015-06-29,580.16,591.75,579.61,591.75,104599850,586.29,581.34,566.52,569.67,,0.9308,1.7902,4.4529,3.8768,,1.7190,-24.3513,1045998500
VNINDEX,2015-06-30,588.77,598.98,588.77,593.05,136064740,587.56,582.48,567.09,569.80,,0.9339,1.8147,4.5770,4.0799,,0.2197,30.0812,176884162
VNINDEX,2015-07-01,594.52,594.52,587.33,591.50,114932070,588.83,583.66,567.56,569.88,,0.4541,1.3432,4.2183,3.7937,,-0.2614,-15.5313,-178144708
VNINDEX,2015-07-02,591.50,605.70,590.52,605.70,117495710,591.36,585.50,568.31,570.10,,2.4247,3.4508,6.5799,6.2437,,2.4007,2.2306,1668439082
VNINDEX,2015-07-03,608.82,617.96,608.82,616.43,154568920,594.53,587.41,569.33,570.51,,3.6829,4.9397,8.2721,8.0493,,1.7715,31.5528,1658524512
VNINDEX,2015-07-06,618.75,625.34,618.65,625.22,161305630,597.65,589.68,570.59,571.06,,4.6134,6.0265,9.5736,9.4848,,1.4260,4.3584,1417876488
VNINDEX,2015-07-07,623.89,633.73,620.59,630.27,167953860,601.37,592.47,571.95,571.78,,4.8060,6.3795,10.1969,10.2286,,0.8077,4.1215,848166993
VNINDEX,2015-07-08,618.75,625.51,618.33,623.17,180512890,604.68,594.93,573.19,572.40,,3.0573,4.7474,8.7202,8.8693,,-1.1265,7.4777,-1281641519
VNINDEX,2015-07-09,616.20,626.38,613.34,622.10,128611000,608.09,596.98,574.31,572.95,,2.3033,4.2080,8.3206,8.5782,,-0.1717,-28.7525,-137613770
VNINDEX,2015-07-10,627.56,630.79,624.70,627.28,149796670,612.65,599.21,575.61,573.48,,2.3885,4.6851,8.9763,9.3808,,0.8327,16.4727,775946751
VNINDEX,2015-07-13,631.56,635.17,627.69,634.06,129559110,616.88,601.59,577.39,574.09,,2.7853,5.3982,9.8147,10.4466,,1.0809,-13.5100,878410766
VNINDEX,2015-07-14,635.55,640.43,628.43,638.69,148321440,621.44,604.50,579.11,574.73,,2.7755,5.6555,10.2879,11.1288,,0.7302,14.4817,686728267
VNINDEX,2015-07-15,640.43,641.06,630.89,630.89,135994360,625.38,607.10,580.74,575.22,,0.8809,3.9180,8.6349,9.6779,,-1.2212,-8.3111,-1060756008
VNINDEX,2015-07-16,627.32,632.21,622.57,626.90,113628750,627.50,609.43,582.22,575.64,,-0.0958,2.8664,7.6737,8.9043,,-0.6324,-16.4460,-453378713
VNINDEX,2015-07-17,628.45,631.67,626.21,628.63,97179130,628.72,611.63,583.70,576.06,,-0.0145,2.7799,7.6966,9.1264,,0.2760,-14.4766,168119895
VNINDEX,2015-07-20,624.84,624.84,616.11,620.54,105000850,628.25,612.95,585.08,576.29,,-1.2277,1.2382,6.0604,7.6779,,-1.2869,8.0488,-849456877
VNINDEX,2015-07-21,619.90,624.47,613.83,616.61,95668300,626.89,614.13,586.53,576.53,,-1.6394,0.4042,5.1292,6.9515,,-0.6333,-8.8881,-375976419
VNINDEX,2015-07-22,614.78,629.94,613.58,629.85,109080570,627.56,616.12,588.27,576.86,,0.3657,2.2286,7.0688,9.1853,,2.1472,14.0196,1444226747
VNINDEX,2015-07-23,632.07,637.91,631.43,632.01,117644960,628.55,618.32,590.03,577.26,,0.5511,2.2141,7.1144,9.4849,,0.3429,7.8514,254113114
VNINDEX,2015-07-24,633.27,634.51,628.42,631.26,109015570,628.94,620.80,591.91,577.66,,0.3682,1.6857,6.6481,9.2782,,-0.1187,-7.3351,-81761678
VNINDEX,2015-07-27,629.68,636.84,629.42,635.46,116704360,629.08,622.98,594.04,578.05,,1.0135,2.0031,6.9727,9.9316,,0.6653,7.0529,490158312
VNINDEX,2015-07-28,636.58,639.54,631.47,631.47,149155540,628.36,624.90,595.93,578.36,,0.4946,1.0510,5.9634,9.1826,,-0.6279,27.8063,-595130605
VNINDEX,2015-07-29,632.00,634.64,624.70,624.70,111883170,627.74,626.56,597.42,578.64,,-0.4848,-0.2972,4.5655,7.9602,,-1.0721,-24.9889,-757449061
VNINDEX,2015-07-30,625.46,627.11,622.43,626.57,96753150,627.71,627.61,598.90,578.97,,-0.1816,-0.1650,4.6193,8.2224,,0.2993,-13.5231,180928391
VNINDEX,2015-07-31,628.31,629.97,621.06,621.06,101422300,626.95,627.84,600.09,579.29,,-0.9399,-1.0794,3.4946,7.2103,,-0.8794,4.8258,-558836873
VNINDEX,2015-08-03,617.12,617.12,605.63,609.47,120074910,625.85,627.05,601.02,579.49,,-2.6166,-2.8035,1.4061,5.1736,,-1.8662,18.3910,-1391668207
VNINDEX,2015-08-04,607.95,609.91,600.76,600.76,78122270,624.26,625.57,601.69,579.63,,-3.7646,-3.9666,-0.1546,3.6451,,-1.4291,-34.9387,-680444972
VNINDEX,2015-08-05,600.68,608.21,600.68,607.08,92678090,621.98,624.77,602.50,579.82,,-2.3962,-2.8314,0.7598,4.7019,,1.0520,18.6321,585725529
VNINDEX,2015-08-06,607.84,609.31,600.85,601.04,108566000,618.89,623.72,603.06,579.97,,-2.8837,-3.6357,-0.3355,3.6335,,-0.9949,17.1431,-655738640
VNINDEX,2015-08-07,601.57,604.04,597.75,603.76,75215360,616.14,622.54,603.75,580.20,,-2.0088,-3.0168,0.0021,4.0613,,0.4525,-30.7192,204585779
VNINDEX,2015-08-10,603.82,614.53,603.82,614.53,84997900,614.04,621.56,604.54,580.52,,0.0791,-1.1317,1.6528,5.8578,,1.7838,13.0060,915427383
VNINDEX,2015-08-11,615.17,619.69,611.17,613.05,102419460,612.20,620.28,605.39,580.87,,0.1385,-1.1659,1.2648,5.5404,,-0.2408,20.4965,-151580801
VNINDEX,2015-08-12,609.33,611.46,602.01,604.24,108828230,610.16,618.95,606.12,581.17,,-0.9696,-2.3765,-0.3102,3.9691,,-1.4371,6.2574,-958776706
VNINDEX,2015-08-13,598.24,598.24,590.44,594.26,119329110,606.92,617.32,606.63,581.36,,-2.0867,-3.7351,-2.0384,2.2188,,-1.6517,9.6490,-1190904518
VNINDEX,2015-08-14,592.80,598.55,585.97,589.03,85702280,603.72,615.34,606.84,581.54,,-2.4336,-4.2753,-2.9356,1.2876,,-0.8801,-28.1799,-448222924
VNINDEX,2015-08-17,588.67,591.20,571.26,573.15,104003690,600.09,612.97,606.71,581.60,,-4.4893,-6.4959,-5.5316,-1.4528,,-2.6960,21.3546,-1651578597
VNINDEX,2015-08-18,571.31,580.22,571.22,580.22,86433690,598.04,611.15,606.83,581.79,,-2.9791,-5.0607,-4.3845,-0.2703,,1.2335,-16.8936,611086188
VNINDEX,2015-08-19,576.44,580.99,569.21,577.82,98952270,595.11,608.55,606.90,582.01,,-2.9053,-5.0492,-4.7916,-0.7197,,-0.4136,14.4834,-237485448
VNINDEX,2015-08-20,577.82,577.82,565.09,566.69,106922940,591.67,605.28,606.61,582.16,,-4.2228,-6.3757,-6.5813,-2.6576,,-1.9262,8.0551,-1190052322
VNINDEX,2015-08-21,559.34,559.97,542.31,556.30,181154060,586.93,601.53,606.08,582.27,,-5.2185,-7.5196,-8.2141,-4.4606,,-1.8335,69.4249,-1882190683
VNINDEX,2015-08-24,550.48,550.48,523.55,526.93,166417080,578.17,596.11,604.89,582.03,,-8.8623,-11.6047,-12.8888,-9.4670,,-5.2795,-8.1351,-4887669640
VNINDEX,2015-08-25,511.13,535.48,511.13,529.98,167518810,569.86,591.03,603.89,581.94,,-6.9985,-10.3297,-12.2384,-8.9290,,0.5788,0.6620,510932371
VNINDEX,2015-08-26,530.05,545.89,530.05,545.89,120486820,564.03,587.09,603.23,581.93,,-3.2156,-7.0179,-9.5050,-6.1935,,3.0020,-28.0756,1916945306
VNINDEX,2015-08-27,551.89,558.93,551.44,555.81,115022570,560.18,583.55,602.74,582.01,,-0.7805,-4.7542,-7.7855,-4.5019,,1.8172,-4.5351,1141023894
VNINDEX,2015-08-28,561.36,570.87,559.35,570.87,151294750,558.37,581.04,602.46,582.29,,2.2394,-1.7510,-5.2434,-1.9613,,2.7096,31.5348,2278498935
VNINDEX,2015-08-31,573.10,573.10,563.99,564.75,103156060,557.53,578.81,601.87,582.46,,1.2957,-2.4288,-6.1679,-3.0400,,-1.0720,-31.8178,-631315087
VNINDEX,2015-09-01,565.75,569.18,561.28,562.31,85154580,555.74,576.89,601.26,582.60,,1.1831,-2.5266,-6.4777,-3.4831,,-0.4320,-17.4507,-207777175
VNINDEX,2015-09-03,559.32,561.43,551.47,554.30,88639140,553.38,574.25,600.54,582.64,,0.1657,-3.4735,-7.7002,-4.8642,,-1.4245,4.0920,-709999511
VNINDEX,2015-09-04,554.85,558.90,554.77,556.81,65396630,552.40,572.04,599.92,582.67,,0.7992,-2.6616,-7.1859,-4.4379,,0.4528,-26.2215,164145541
VNINDEX,2015-09-07,557.07,560.09,554.44,554.93,62231590,552.26,569.59,599.38,582.62,,0.4838,-2.5744,-7.4165,-4.7530,,-0.3376,-4.8398,-116995389
VNINDEX,2015-09-08,554.48,566.72,554.34,566.72,93964710,556.24,567.20,598.88,582.70,,1.8846,-0.0852,-5.3704,-2.7429,,2.1246,50.9920,1107843931
VNINDEX,2015-09-09,574.06,574.73,569.69,572.34,83370390,560.47,565.17,598.47,582.78,,2.1173,1.2691,-4.3658,-1.7916,,0.9917,-11.2748,468541592
VNINDEX,2015-09-10,567.51,576.13,567.09,572.07,68366470,563.09,563.56,598.08,582.82,,1.5946,1.5102,-4.3489,-1.8443,,-0.0472,-17.9967,-18458947
VNINDEX,2015-09-11,572.14,573.99,566.18,566.74,83304010,564.18,562.18,597.30,582.80,,0.4530,0.8106,-5.1164,-2.7562,,-0.9317,21.8492,-444010373
