date,branch,buy,sell,buy_diff,sell_diff
2018-02-10,Hồ Chí Minh,36650000.0,36820000.0,-132850000.0,-135680000.0
2018-02-11,Hồ Chí Minh,36650000.0,36820000.0,-132850000.0,-135680000.0
2018-02-12,Hồ Chí Minh,36820000.0,37040000.0,-132680000.0,-135460000.0
2018-02-13,Hồ Chí Minh,36920000.0,37120000.0,-132580000.0,-135380000.0
2018-02-14,Hồ Chí Minh,36920000.0,37120000.0,-132580000.0,-135380000.0
2018-02-15,Hồ Chí Minh,36920000.0,37120000.0,-132580000.0,-135380000.0
2018-02-16,Hồ Chí Minh,36920000.0,37120000.0,-132580000.0,-135380000.0
2018-02-17,Hồ Chí Minh,36920000.0,37120000.0,-132580000.0,-135380000.0
2018-02-18,Hồ Chí Minh,36920000.0,37120000.0,-132580000.0,-135380000.0
2018-02-19,Hồ Chí Minh,36920000.0,37120000.0,-132580000.0,-135380000.0
2018-02-20,Hồ Chí Minh,36920000.0,37120000.0,-132580000.0,-135380000.0
2018-02-21,Hồ Chí Minh,36870000.0,37120000.0,-132630000.0,-135380000.0
2018-02-22,Hồ Chí Minh,36880000.0,37010000.0,-132620000.0,-135490000.0
2018-02-23,Hồ Chí Minh,36860000.0,36990000.0,-132640000.0,-135510000.0
2018-02-24,Hồ Chí Minh,36800000.0,36980000.0,-132700000.0,-135520000.0
2018-02-25,Hồ Chí Minh,36750000.0,37050000.0,-132750000.0,-135450000.0
2018-02-26,Hồ Chí Minh,36800000.0,36940000.0,-132700000.0,-135560000.0
2018-02-27,Hồ Chí Minh,36800000.0,36940000.0,-132700000.0,-135560000.0
2018-02-28,Hồ Chí Minh,36800000.0,36940000.0,-132700000.0,-135560000.0
2018-03-01,Hồ Chí Minh,36800000.0,36940000.0,-132700000.0,-135560000.0
2018-03-02,Hồ Chí Minh,36800000.0,36940000.0,-132700000.0,-135560000.0
2018-03-03,Hồ Chí Minh,36800000.0,36940000.0,-132700000.0,-135560000.0
2018-03-04,Hồ Chí Minh,36800000.0,36940000.0,-132700000.0,-135560000.0
2018-03-05,Hồ Chí Minh,36680000.0,36860000.0,-132820000.0,-135640000.0
2018-03-06,Hồ Chí Minh,36640000.0,36820000.0,-132860000.0,-135680000.0
2018-03-07,Hồ Chí Minh,36660000.0,36840000.0,-132840000.0,-135660000.0
2018-03-08,Hồ Chí Minh,36640000.0,36820000.0,-132860000.0,-135680000.0
2018-03-09,Hồ Chí Minh,36580000.0,36760000.0,-132920000.0,-135740000.0
2018-03-10,Hồ Chí Minh,36580000.0,36760000.0,-132920000.0,-135740000.0
2018-03-11,Hồ Chí Minh,36580000.0,36760000.0,-132920000.0,-135740000.0
2018-03-12,Hồ Chí Minh,36580000.0,36760000.0,-132920000.0,-135740000.0
2018-03-13,Hồ Chí Minh,36550000.0,36800000.0,-132950000.0,-135700000.0
2018-03-14,Hồ Chí Minh,36550000.0,36800000.0,-132950000.0,-135700000.0
2018-03-15,Hồ Chí Minh,36550000.0,36800000.0,-132950000.0,-135700000.0
2018-03-16,Hồ Chí Minh,36550000.0,36800000.0,-132950000.0,-135700000.0
2018-03-17,Hồ Chí Minh,36550000.0,36800000.0,-132950000.0,-135700000.0
2018-03-18,Hồ Chí Minh,36550000.0,36800000.0,-132950000.0,-135700000.0
2018-03-19,Hồ Chí Minh,36550000.0,36800000.0,-132950000.0,-135700000.0
2018-03-20,Hồ Chí Minh,36550000.0,36800000.0,-132950000.0,-135700000.0
2018-03-21,Hồ Chí Minh,36550000.0,36800000.0,-132950000.0,-135700000.0
2018-03-22,Hồ Chí Minh,36600000.0,36780000.0,-132900000.0,-135720000.0
2018-03-23,Hồ Chí Minh,36710000.0,36890000.0,-132790000.0,-135610000.0
2018-03-24,Hồ Chí Minh,36840000.0,37040000.0,-132660000.0,-135460000.0
2018-03-25,Hồ Chí Minh,36840000.0,37040000.0,-132660000.0,-135460000.0
2018-03-26,Hồ Chí Minh,36840000.0,37020000.0,-132660000.0,-135480000.0
2018-03-27,Hồ Chí Minh,36840000.0,37020000.0,-132660000.0,-135480000.0
2018-03-28,Hồ Chí Minh,36840000.0,37020000.0,-132660000.0,-135480000.0
2018-03-29,Hồ Chí Minh,36840000.0,37020000.0,-132660000.0,-135480000.0
2018-03-30,Hồ Chí Minh,36640000.0,36820000.0,-132860000.0,-135680000.0
2018-03-31,Hồ Chí Minh,36620000.0,36800000.0,-132880000.0,-135700000.0
2018-04-01,Hồ Chí Minh,36620000.0,36800000.0,-132880000.0,-135700000.0
2018-04-02,Hồ Chí Minh,36620000.0,36800000.0,-132880000.0,-135700000.0
2018-04-03,Hồ Chí Minh,36680000.0,36860000.0,-132820000.0,-135640000.0
2018-04-04,Hồ Chí Minh,36740000.0,36920000.0,-132760000.0,-135580000.0
2018-04-05,Hồ Chí Minh,36570000.0,36750000.0,-132930000.0,-135750000.0
2018-04-06,Hồ Chí Minh,36570000.0,36750000.0,-132930000.0,-135750000.0
2018-04-07,Hồ Chí Minh,36570000.0,36750000.0,-132930000.0,-135750000.0
2018-04-08,Hồ Chí Minh,36570000.0,36750000.0,-132930000.0,-135750000.0
2018-04-09,Hồ Chí Minh,36570000.0,36750000.0,-132930000.0,-135750000.0
2018-04-10,Hồ Chí Minh,36670000.0,36850000.0,-132830000.0,-135650000.0
2018-04-11,Hồ Chí Minh,36730000.0,36910000.0,-132770000.0,-135590000.0
2018-04-12,Hồ Chí Minh,36840000.0,37040000.0,-132660000.0,-135460000.0
2018-04-13,Hồ Chí Minh,36780000.0,36960000.0,-132720000.0,-135540000.0
2018-04-14,Hồ Chí Minh,36950000.0,37170000.0,-132550000.0,-135330000.0
2018-04-15,Hồ Chí Minh,36950000.0,37170000.0,-132550000.0,-135330000.0
2018-04-16,Hồ Chí Minh,36830000.0,37030000.0,-132670000.0,-135470000.0
2018-04-17,Hồ Chí Minh,36900000.0,37080000.0,-132600000.0,-135420000.0
2018-04-18,Hồ Chí Minh,36900000.0,37080000.0,-132600000.0,-135420000.0
2018-04-19,Hồ Chí Minh,36900000.0,37080000.0,-132600000.0,-135420000.0
2018-04-20,Hồ Chí Minh,36900000.0,37080000.0,-132600000.0,-135420000.0
2018-04-21,Hồ Chí Minh,36900000.0,37080000.0,-132600000.0,-135420000.0
2018-04-22,Hồ Chí Minh,36900000.0,37080000.0,-132600000.0,-135420000.0
2018-04-23,Hồ Chí Minh,36650000.0,36830000.0,-132850000.0,-135670000.0
2018-04-24,Hồ Chí Minh,36640000.0,36840000.0,-132860000.0,-135660000.0
2018-04-25,Hồ Chí Minh,36640000.0,36840000.0,-132860000.0,-135660000.0
2018-04-26,Hồ Chí Minh,36610000.0,36790000.0,-132890000.0,-135710000.0
2018-04-27,Hồ Chí Minh,36620000.0,36820000.0,-132880000.0,-135680000.0
2018-04-28,Hồ Chí Minh,36670000.0,36870000.0,-132830000.0,-135630000.0
2018-04-29,Hồ Chí Minh,36670000.0,36870000.0,-132830000.0,-135630000.0
2018-04-30,Hồ Chí Minh,36670000.0,36870000.0,-132830000.0,-135630000.0
2018-05-01,Hồ Chí Minh,36670000.0,36870000.0,-132830000.0,-135630000.0
2018-05-02,Hồ Chí Minh,36540000.0,36720000.0,-132960000.0,-135780000.0
2018-05-03,Hồ Chí Minh,36570000.0,36750000.0,-132930000.0,-135750000.0
2018-05-04,Hồ Chí Minh,36570000.0,36750000.0,-132930000.0,-135750000.0
2018-05-05,Hồ Chí Minh,36600000.0,36780000.0,-132900000.0,-135720000.0
2018-05-06,Hồ Chí Minh,36600000.0,36780000.0,-132900000.0,-135720000.0
2018-05-07,Hồ Chí Minh,36550000.0,36730000.0,-132950000.0,-135770000.0
2018-05-08,Hồ Chí Minh,36560000.0,36740000.0,-132940000.0,-135760000.0
2018-05-09,Hồ Chí Minh,36560000.0,36740000.0,-132940000.0,-135760000.0
2018-05-10,Hồ Chí Minh,36560000.0,36740000.0,-132940000.0,-135760000.0
2018-05-11,Hồ Chí Minh,36560000.0,36740000.0,-132940000.0,-135760000.0
2018-05-12,Hồ Chí Minh,36560000.0,36740000.0,-132940000.0,-135760000.0
2018-05-13,Hồ Chí Minh,36560000.0,36740000.0,-132940000.0,-135760000.0
2018-05-14,Hồ Chí Minh,36560000.0,36740000.0,-132940000.0,-135760000.0
2018-05-15,Hồ Chí Minh,36560000.0,36740000.0,-132940000.0,-135760000.0
2018-05-16,Hồ Chí Minh,36480000.0,36680000.0,-133020000.0,-135820000.0
2018-05-17,Hồ Chí Minh,36460000.0,36660000.0,-133040000.0,-135840000.0
2018-05-18,Hồ Chí Minh,36480000.0,36680000.0,-133020000.0,-135820000.0
2018-05-19,Hồ Chí Minh,36550000.0,36750000.0,-132950000.0,-135750000.0
2018-05-20,Hồ Chí Minh,36550000.0,36750000.0,-132950000.0,-135750000.0
2018-05-21,Hồ Chí Minh,36490000.0,36690000.0,-133010000.0,-135810000.0
2018-05-22,Hồ Chí Minh,36500000.0,36700000.0,-133000000.0,-135800000.0
2018-05-23,Hồ Chí Minh,36500000.0,36700000.0,-133000000.0,-135800000.0
2018-05-24,Hồ Chí Minh,36510000.0,36710000.0,-132990000.0,-135790000.0
2018-05-25,Hồ Chí Minh,36510000.0,36710000.0,-132990000.0,-135790000.0
2018-05-26,Hồ Chí Minh,36510000.0,36710000.0,-132990000.0,-135790000.0
2018-05-27,Hồ Chí Minh,36510000.0,36710000.0,-132990000.0,-135790000.0
2018-05-28,Hồ Chí Minh,36510000.0,36710000.0,-132990000.0,-135790000.0
2018-05-29,Hồ Chí Minh,36510000.0,36710000.0,-132990000.0,-135790000.0
2018-05-30,Hồ Chí Minh,36550000.0,36700000.0,-132950000.0,-135800000.0
2018-05-31,Hồ Chí Minh,36570000.0,36720000.0,-132930000.0,-135780000.0
2018-06-01,Hồ Chí Minh,36570000.0,36720000.0,-132930000.0,-135780000.0
2018-06-02,Hồ Chí Minh,36560000.0,36710000.0,-132940000.0,-135790000.0
2018-06-03,Hồ Chí Minh,36560000.0,36710000.0,-132940000.0,-135790000.0
2018-06-04,Hồ Chí Minh,36550000.0,36700000.0,-132950000.0,-135800000.0
2018-06-05,Hồ Chí Minh,36560000.0,36710000.0,-132940000.0,-135790000.0
2018-06-06,Hồ Chí Minh,36560000.0,36720000.0,-132940000.0,-135780000.0
2018-06-07,Hồ Chí Minh,36590000.0,36750000.0,-132910000.0,-135750000.0
2018-06-08,Hồ Chí Minh,36610000.0,36770000.0,-132890000.0,-135730000.0
2018-06-09,Hồ Chí Minh,36610000.0,36770000.0,-132890000.0,-135730000.0
2018-06-10,Hồ Chí Minh,36610000.0,36770000.0,-132890000.0,-135730000.0
2018-06-11,Hồ Chí Minh,36610000.0,36770000.0,-132890000.0,-135730000.0
2018-06-12,Hồ Chí Minh,36610000.0,36770000.0,-132890000.0,-135730000.0
2018-06-13,Hồ Chí Minh,36770000.0,36970000.0,-132730000.0,-135530000.0
2018-06-14,Hồ Chí Minh,36800000.0,37000000.0,-132700000.0,-135500000.0
2018-06-15,Hồ Chí Minh,36770000.0,36970000.0,-132730000.0,-135530000.0
2018-06-16,Hồ Chí Minh,36690000.0,36890000.0,-132810000.0,-135610000.0
2018-06-17,Hồ Chí Minh,36690000.0,36890000.0,-132810000.0,-135610000.0
2018-06-18,Hồ Chí Minh,36740000.0,36920000.0,-132760000.0,-135580000.0
2018-06-19,Hồ Chí Minh,36760000.0,36940000.0,-132740000.0,-135560000.0
2018-06-20,Hồ Chí Minh,36740000.0,36920000.0,-132760000.0,-135580000.0
2018-06-21,Hồ Chí Minh,36650000.0,36830000.0,-132850000.0,-135670000.0
2018-06-22,Hồ Chí Minh,36770000.0,36960000.0,-132730000.0,-135540000.0
2018-06-23,Hồ Chí Minh,36770000.0,36960000.0,-132730000.0,-135540000.0
2018-06-24,Hồ Chí Minh,36770000.0,36960000.0,-132730000.0,-135540000.0
2018-06-25,Hồ Chí Minh,36770000.0,36960000.0,-132730000.0,-135540000.0
2018-06-26,Hồ Chí Minh,36770000.0,36960000.0,-132730000.0,-135540000.0
2018-06-27,Hồ Chí Minh,36690000.0,36860000.0,-132810000.0,-135640000.0
2018-06-28,Hồ Chí Minh,36640000.0,36810000.0,-132860000.0,-135690000.0
2018-06-29,Hồ Chí Minh,36610000.0,36780000.0,-132890000.0,-135720000.0
2018-06-30,Hồ Chí Minh,36640000.0,36820000.0,-132860000.0,-135680000.0
2018-07-01,Hồ Chí Minh,36640000.0,36820000.0,-132860000.0,-135680000.0
2018-07-02,Hồ Chí Minh,36700000.0,36880000.0,-132800000.0,-135620000.0
2018-07-03,Hồ Chí Minh,36670000.0,36860000.0,-132830000.0,-135640000.0
2018-07-04,Hồ Chí Minh,36680000.0,36870000.0,-132820000.0,-135630000.0
2018-07-05,Hồ Chí Minh,36690000.0,36880000.0,-132810000.0,-135620000.0
2018-07-06,Hồ Chí Minh,36710000.0,36900000.0,-132790000.0,-135600000.0
2018-07-07,Hồ Chí Minh,36710000.0,36900000.0,-132790000.0,-135600000.0
2018-07-08,Hồ Chí Minh,36710000.0,36900000.0,-132790000.0,-135600000.0
2018-07-09,Hồ Chí Minh,36710000.0,36900000.0,-132790000.0,-135600000.0
2018-07-10,Hồ Chí Minh,36710000.0,36900000.0,-132790000.0,-135600000.0
2018-07-11,Hồ Chí Minh,36710000.0,36900000.0,-132790000.0,-135600000.0
2018-07-12,Hồ Chí Minh,36710000.0,36900000.0,-132790000.0,-135600000.0
2018-07-13,Hồ Chí Minh,36820000.0,37000000.0,-132680000.0,-135500000.0
2018-07-14,Hồ Chí Minh,36830000.0,37010000.0,-132670000.0,-135490000.0
2018-07-15,Hồ Chí Minh,36830000.0,37010000.0,-132670000.0,-135490000.0
2018-07-16,Hồ Chí Minh,36780000.0,36960000.0,-132720000.0,-135540000.0
2018-07-17,Hồ Chí Minh,36760000.0,36940000.0,-132740000.0,-135560000.0
2018-07-18,Hồ Chí Minh,36590000.0,36770000.0,-132910000.0,-135730000.0
2018-07-19,Hồ Chí Minh,36570000.0,36750000.0,-132930000.0,-135750000.0
2018-07-20,Hồ Chí Minh,36570000.0,36750000.0,-132930000.0,-135750000.0
2018-07-21,Hồ Chí Minh,36570000.0,36750000.0,-132930000.0,-135750000.0
2018-07-22,Hồ Chí Minh,36570000.0,36750000.0,-132930000.0,-135750000.0
2018-07-23,Hồ Chí Minh,36570000.0,36750000.0,-132930000.0,-135750000.0
2018-07-24,Hồ Chí Minh,36740000.0,36920000.0,-132760000.0,-135580000.0
2018-07-25,Hồ Chí Minh,36770000.0,36950000.0,-132730000.0,-135550000.0
2018-07-26,Hồ Chí Minh,36700000.0,36880000.0,-132800000.0,-135620000.0
2018-07-27,Hồ Chí Minh,36700000.0,36880000.0,-132800000.0,-135620000.0
2018-07-28,Hồ Chí Minh,36720000.0,36900000.0,-132780000.0,-135600000.0
2018-07-29,Hồ Chí Minh,36720000.0,36900000.0,-132780000.0,-135600000.0
2018-07-30,Hồ Chí Minh,36710000.0,36890000.0,-132790000.0,-135610000.0
2018-07-31,Hồ Chí Minh,36690000.0,36870000.0,-132810000.0,-135630000.0
2018-08-01,Hồ Chí Minh,36690000.0,36870000.0,-132810000.0,-135630000.0
2018-08-02,Hồ Chí Minh,36690000.0,36870000.0,-132810000.0,-135630000.0
2018-08-03,Hồ Chí Minh,36690000.0,36870000.0,-132810000.0,-135630000.0
2018-08-04,Hồ Chí Minh,36690000.0,36870000.0,-132810000.0,-135630000.0
2018-08-05,Hồ Chí Minh,36690000.0,36870000.0,-132810000.0,-135630000.0
2018-08-06,Hồ Chí Minh,36650000.0,36830000.0,-132850000.0,-135670000.0
2018-08-07,Hồ Chí Minh,36680000.0,36860000.0,-132820000.0,-135640000.0
2018-08-08,Hồ Chí Minh,36630000.0,36810000.0,-132870000.0,-135690000.0
2018-08-09,Hồ Chí Minh,36610000.0,36780000.0,-132890000.0,-135720000.0
2018-08-10,Hồ Chí Minh,36620000.0,36790000.0,-132880000.0,-135710000.0
2018-08-11,Hồ Chí Minh,36640000.0,36820000.0,-132860000.0,-135680000.0
2018-08-12,Hồ Chí Minh,36640000.0,36820000.0,-132860000.0,-135680000.0
2018-08-13,Hồ Chí Minh,36590000.0,36770000.0,-132910000.0,-135730000.0
2018-08-14,Hồ Chí Minh,36580000.0,36760000.0,-132920000.0,-135740000.0
2018-08-15,Hồ Chí Minh,36580000.0,36760000.0,-132920000.0,-135740000.0
2018-08-16,Hồ Chí Minh,36580000.0,36760000.0,-132920000.0,-135740000.0
2018-08-17,Hồ Chí Minh,36580000.0,36760000.0,-132920000.0,-135740000.0
2018-08-18,Hồ Chí Minh,36580000.0,36760000.0,-132920000.0,-135740000.0
2018-08-19,Hồ Chí Minh,36580000.0,36760000.0,-132920000.0,-135740000.0
2018-08-20,Hồ Chí Minh,36590000.0,36770000.0,-132910000.0,-135730000.0
2018-08-21,Hồ Chí Minh,36560000.0,36740000.0,-132940000.0,-135760000.0
2018-08-22,Hồ Chí Minh,36580000.0,36760000.0,-132920000.0,-135740000.0
2018-08-23,Hồ Chí Minh,36560000.0,36740000.0,-132940000.0,-135760000.0
2018-08-24,Hồ Chí Minh,36570000.0,36750000.0,-132930000.0,-135750000.0
2018-08-25,Hồ Chí Minh,36640000.0,36820000.0,-132860000.0,-135680000.0
2018-08-26,Hồ Chí Minh,36640000.0,36820000.0,-132860000.0,-135680000.0
2018-08-27,Hồ Chí Minh,36620000.0,36800000.0,-132880000.0,-135700000.0
2018-08-28,Hồ Chí Minh,36600000.0,36780000.0,-132900000.0,-135720000.0
2018-08-29,Hồ Chí Minh,36560000.0,36730000.0,-132940000.0,-135770000.0
2018-08-30,Hồ Chí Minh,36570000.0,36740000.0,-132930000.0,-135760000.0
2018-08-31,Hồ Chí Minh,36570000.0,36740000.0,-132930000.0,-135760000.0
2018-09-01,Hồ Chí Minh,36570000.0,36740000.0,-132930000.0,-135760000.0
2018-09-02,Hồ Chí Minh,36570000.0,36740000.0,-132930000.0,-135760000.0
2018-09-03,Hồ Chí Minh,36570000.0,36740000.0,-132930000.0,-135760000.0
2018-09-04,Hồ Chí Minh,36570000.0,36740000.0,-132930000.0,-135760000.0
2018-09-05,Hồ Chí Minh,36570000.0,36740000.0,-132930000.0,-135760000.0
2018-09-06,Hồ Chí Minh,36570000.0,36740000.0,-132930000.0,-135760000.0
2018-09-07,Hồ Chí Minh,36570000.0,36740000.0,-132930000.0,-135760000.0
2018-09-08,Hồ Chí Minh,36570000.0,36740000.0,-132930000.0,-135760000.0
2018-09-09,Hồ Chí Minh,36570000.0,36740000.0,-132930000.0,-135760000.0
2018-09-10,Hồ Chí Minh,36570000.0,36740000.0,-132930000.0,-135760000.0
2018-09-11,Hồ Chí Minh,36530000.0,36700000.0,-132970000.0,-135800000.0
2018-09-12,Hồ Chí Minh,36520000.0,36690000.0,-132980000.0,-135810000.0
2018-09-13,Hồ Chí Minh,36540000.0,36710000.0,-132960000.0,-135790000.0
2018-09-14,Hồ Chí Minh,36550000.0,36710000.0,-132950000.0,-135790000.0
2018-09-15,Hồ Chí Minh,36520000.0,36680000.0,-132980000.0,-135820000.0
2018-09-16,Hồ Chí Minh,36520000.0,36680000.0,-132980000.0,-135820000.0
2018-09-17,Hồ Chí Minh,36530000.0,36690000.0,-132970000.0,-135810000.0
2018-09-18,Hồ Chí Minh,36520000.0,36680000.0,-132980000.0,-135820000.0
2018-09-19,Hồ Chí Minh,36530000.0,36680000.0,-132970000.0,-135820000.0
2018-09-20,Hồ Chí Minh,36510000.0,36660000.0,-132990000.0,-135840000.0
2018-09-21,Hồ Chí Minh,36540000.0,36690000.0,-132960000.0,-135810000.0
2018-09-22,Hồ Chí Minh,36520000.0,36670000.0,-132980000.0,-135830000.0
2018-09-23,Hồ Chí Minh,36520000.0,36670000.0,-132980000.0,-135830000.0
2018-09-24,Hồ Chí Minh,36470000.0,36620000.0,-133030000.0,-135880000.0
2018-09-25,Hồ Chí Minh,36410000.0,36560000.0,-133090000.0,-135940000.0
2018-09-26,Hồ Chí Minh,36420000.0,36570000.0,-133080000.0,-135930000.0
2018-09-27,Hồ Chí Minh,36420000.0,36570000.0,-133080000.0,-135930000.0
2018-09-28,Hồ Chí Minh,36420000.0,36570000.0,-133080000.0,-135930000.0
2018-09-29,Hồ Chí Minh,36420000.0,36570000.0,-133080000.0,-135930000.0
2018-09-30,Hồ Chí Minh,36420000.0,36570000.0,-133080000.0,-135930000.0
2018-10-01,Hồ Chí Minh,36420000.0,36570000.0,-133080000.0,-135930000.0
2018-10-02,Hồ Chí Minh,36420000.0,36570000.0,-133080000.0,-135930000.0
2018-10-03,Hồ Chí Minh,36420000.0,36570000.0,-133080000.0,-135930000.0
2018-10-04,Hồ Chí Minh,36420000.0,36570000.0,-133080000.0,-135930000.0
2018-10-05,Hồ Chí Minh,36380000.0,36520000.0,-133120000.0,-135980000.0
2018-10-06,Hồ Chí Minh,36400000.0,36540000.0,-133100000.0,-135960000.0
2018-10-07,Hồ Chí Minh,36400000.0,36540000.0,-133100000.0,-135960000.0
2018-10-08,Hồ Chí Minh,36380000.0,36520000.0,-133120000.0,-135980000.0
2018-10-09,Hồ Chí Minh,36360000.0,36500000.0,-133140000.0,-136000000.0
2018-10-10,Hồ Chí Minh,36360000.0,36500000.0,-133140000.0,-136000000.0
2018-10-11,Hồ Chí Minh,36390000.0,36530000.0,-133110000.0,-135970000.0
2018-10-12,Hồ Chí Minh,36460000.0,36600000.0,-133040000.0,-135900000.0
2018-10-13,Hồ Chí Minh,36470000.0,36610000.0,-133030000.0,-135890000.0
2018-10-14,Hồ Chí Minh,36470000.0,36610000.0,-133030000.0,-135890000.0
2018-10-15,Hồ Chí Minh,36530000.0,36670000.0,-132970000.0,-135830000.0
2018-10-16,Hồ Chí Minh,36490000.0,36630000.0,-133010000.0,-135870000.0
2018-10-17,Hồ Chí Minh,36520000.0,36660000.0,-132980000.0,-135840000.0
2018-10-18,Hồ Chí Minh,36490000.0,36630000.0,-133010000.0,-135870000.0
2018-10-19,Hồ Chí Minh,36500000.0,36640000.0,-133000000.0,-135860000.0
2018-10-20,Hồ Chí Minh,36500000.0,36640000.0,-133000000.0,-135860000.0
2018-10-21,Hồ Chí Minh,36500000.0,36640000.0,-133000000.0,-135860000.0
2018-10-22,Hồ Chí Minh,36500000.0,36640000.0,-133000000.0,-135860000.0
2018-10-23,Hồ Chí Minh,36500000.0,36640000.0,-133000000.0,-135860000.0
2018-10-24,Hồ Chí Minh,36500000.0,36640000.0,-133000000.0,-135860000.0
2018-10-25,Hồ Chí Minh,36500000.0,36640000.0,-133000000.0,-135860000.0
2018-10-26,Hồ Chí Minh,36500000.0,36640000.0,-133000000.0,-135860000.0
2018-10-27,Hồ Chí Minh,36480000.0,36620000.0,-133020000.0,-135880000.0
2018-10-28,Hồ Chí Minh,36480000.0,36620000.0,-133020000.0,-135880000.0
2018-10-29,Hồ Chí Minh,36430000.0,36570000.0,-133070000.0,-135930000.0
2018-10-30,Hồ Chí Minh,36380000.0,36520000.0,-133120000.0,-135980000.0
2018-10-31,Hồ Chí Minh,36360000.0,36500000.0,-133140000.0,-136000000.0
2018-11-01,Hồ Chí Minh,36410000.0,36560000.0,-133090000.0,-135940000.0
2018-11-02,Hồ Chí Minh,36440000.0,36600000.0,-133060000.0,-135900000.0
2018-11-03,Hồ Chí Minh,36450000.0,36600000.0,-133050000.0,-135900000.0
2018-11-04,Hồ Chí Minh,36450000.0,36600000.0,-133050000.0,-135900000.0
2018-11-05,Hồ Chí Minh,36440000.0,36590000.0,-133060000.0,-135910000.0
2018-11-06,Hồ Chí Minh,36370000.0,36530000.0,-133130000.0,-135970000.0
2018-11-07,Hồ Chí Minh,36370000.0,36530000.0,-133130000.0,-135970000.0
2018-11-08,Hồ Chí Minh,36370000.0,36530000.0,-133130000.0,-135970000.0
2018-11-09,Hồ Chí Minh,36370000.0,36530000.0,-133130000.0,-135970000.0
2018-11-10,Hồ Chí Minh,36370000.0,36530000.0,-133130000.0,-135970000.0
2018-11-11,Hồ Chí Minh,36370000.0,36530000.0,-133130000.0,-135970000.0
2018-11-12,Hồ Chí Minh,36370000.0,36530000.0,-133130000.0,-135970000.0
2018-11-13,Hồ Chí Minh,36370000.0,36530000.0,-133130000.0,-135970000.0
2018-11-14,Hồ Chí Minh,36360000.0,36500000.0,-133140000.0,-136000000.0
2018-11-15,Hồ Chí Minh,36420000.0,36580000.0,-133080000.0,-135920000.0
2018-11-16,Hồ Chí Minh,36480000.0,36640000.0,-133020000.0,-135860000.0
2018-11-17,Hồ Chí Minh,36520000.0,36680000.0,-132980000.0,-135820000.0
2018-11-18,Hồ Chí Minh,36520000.0,36680000.0,-132980000.0,-135820000.0
2018-11-19,Hồ Chí Minh,36490000.0,36650000.0,-133010000.0,-135850000.0
2018-11-20,Hồ Chí Minh,36460000.0,36620000.0,-133040000.0,-135880000.0
2018-11-21,Hồ Chí Minh,36430000.0,36590000.0,-133070000.0,-135910000.0
2018-11-22,Hồ Chí Minh,36410000.0,36570000.0,-133090000.0,-135930000.0
2018-11-23,Hồ Chí Minh,36380000.0,36540000.0,-133120000.0,-135960000.0
2018-11-24,Hồ Chí Minh,36380000.0,36540000.0,-133120000.0,-135960000.0
2018-11-25,Hồ Chí Minh,36380000.0,36540000.0,-133120000.0,-135960000.0
2018-11-26,Hồ Chí Minh,36360000.0,36520000.0,-133140000.0,-135980000.0
2018-11-27,Hồ Chí Minh,36360000.0,36520000.0,-133140000.0,-135980000.0
2018-11-28,Hồ Chí Minh,36360000.0,36520000.0,-133140000.0,-135980000.0
2018-11-29,Hồ Chí Minh,36360000.0,36520000.0,-133140000.0,-135980000.0
2018-11-30,Hồ Chí Minh,36360000.0,36520000.0,-133140000.0,-135980000.0
2018-12-01,Hồ Chí Minh,36360000.0,36520000.0,-133140000.0,-135980000.0
2018-12-02,Hồ Chí Minh,36360000.0,36520000.0,-133140000.0,-135980000.0
2018-12-03,Hồ Chí Minh,36360000.0,36520000.0,-133140000.0,-135980000.0
2018-12-04,Hồ Chí Minh,36360000.0,36520000.0,-133140000.0,-135980000.0
2018-12-05,Hồ Chí Minh,36300000.0,36460000.0,-133200000.0,-136040000.0
2018-12-06,Hồ Chí Minh,36260000.0,36420000.0,-133240000.0,-136080000.0
2018-12-07,Hồ Chí Minh,36270000.0,36430000.0,-133230000.0,-136070000.0
2018-12-08,Hồ Chí Minh,36330000.0,36490000.0,-133170000.0,-136010000.0
2018-12-09,Hồ Chí Minh,36330000.0,36490000.0,-133170000.0,-136010000.0
2018-12-10,Hồ Chí Minh,36350000.0,36510000.0,-133150000.0,-135990000.0
2018-12-11,Hồ Chí Minh,36310000.0,36470000.0,-133190000.0,-136030000.0
2018-12-12,Hồ Chí Minh,36260000.0,36420000.0,-133240000.0,-136080000.0
2018-12-13,Hồ Chí Minh,36220000.0,36380000.0,-133280000.0,-136120000.0
2018-12-14,Hồ Chí Minh,36250000.0,36410000.0,-133250000.0,-136090000.0
2018-12-15,Hồ Chí Minh,36280000.0,36440000.0,-133220000.0,-136060000.0
2018-12-16,Hồ Chí Minh,36280000.0,36440000.0,-133220000.0,-136060000.0
2018-12-17,Hồ Chí Minh,36250000.0,36430000.0,-133250000.0,-136070000.0
2018-12-18,Hồ Chí Minh,36240000.0,36420000.0,-133260000.0,-136080000.0
2018-12-19,Hồ Chí Minh,36230000.0,36410000.0,-133270000.0,-136090000.0
2018-12-20,Hồ Chí Minh,36230000.0,36410000.0,-133270000.0,-136090000.0
2018-12-21,Hồ Chí Minh,36230000.0,36410000.0,-133270000.0,-136090000.0
2018-12-22,Hồ Chí Minh,36230000.0,36410000.0,-133270000.0,-136090000.0
2018-12-23,Hồ Chí Minh,36230000.0,36410000.0,-133270000.0,-136090000.0
