ticker,time,open,high,low,close,volume,ma10,ma20,ma50,ma100,ma200,ma10_score,ma20_score,ma50_score,ma100_score,ma200_score,close_changed,volume_changed,total_money_changed
VIC,2023-09-14T06:00:00,28500.00,28550.00,28100.00,28250.00,7008400,29540.00,,,,,-4.3670,,,,,-0.7030,249.3371,-1401680000
VIC,2023-09-14T07:00:00,28250.00,28550.00,27750.00,27750.00,6992300,29310.00,,,,,-5.3224,,,,,-1.7699,-0.2297,-3496150000
VIC,2023-09-15T03:00:00,27800.00,27850.00,27350.00,27400.00,5935300,29055.00,,,,,-5.6961,,,,,-1.2613,-15.1166,-2077355000
VIC,2023-09-15T04:00:00,27450.00,27450.00,26800.00,26950.00,3333300,28735.00,,,,,-6.2119,,,,,-1.6423,-43.8394,-1499985000
VIC,2023-09-15T06:00:00,26950.00,27250.00,26600.00,27100.00,5113000,28425.00,,,,,-4.6614,,,,,0.5566,53.3915,766950000
VIC,2023-09-15T07:00:00,27100.00,27300.00,26800.00,26800.00,4570800,28085.00,29070.00,,,,-4.5754,-7.8087,,,,-1.1070,-10.6043,-1371240000
VIC,2023-09-18T03:00:00,26450.00,26550.00,26250.00,26400.00,4246300,27740.00,28877.50,,,,-4.8306,-8.5793,,,,-1.4925,-7.0994,-1698520000
VIC,2023-09-18T04:00:00,26400.00,26500.00,26250.00,26300.00,743400,27410.00,28685.00,,,,-4.0496,-8.3145,,,,-0.3788,-82.4930,-74340000
VIC,2023-09-18T06:00:00,26300.00,26450.00,26200.00,26350.00,4194300,27175.00,28505.00,,,,-3.0359,-7.5601,,,,0.1901,464.2050,209715000
VIC,2023-09-18T07:00:00,26350.00,26500.00,26250.00,26500.00,2278100,26980.00,28352.50,,,,-1.7791,-6.5338,,,,0.5693,-45.6858,341715000
VIC,2023-09-19T03:00:00,26600.00,26600.00,26350.00,26400.00,3588100,26795.00,28167.50,,,,-1.4742,-6.2750,,,,-0.3774,57.5041,-358810000
VIC,2023-09-19T04:00:00,26400.00,26450.00,26300.00,26400.00,987400,26660.00,27985.00,,,,-0.9752,-5.6637,,,,0.0000,-72.4813,0
VIC,2023-09-19T06:00:00,26400.00,26500.00,26200.00,26300.00,2999800,26550.00,27802.50,,,,-0.9416,-5.4042,,,,-0.3788,203.8080,-299980000
VIC,2023-09-19T07:00:00,26300.00,26300.00,25750.00,25850.00,5214000,26440.00,27587.50,,,,-2.2315,-6.2981,,,,-1.7110,73.8116,-2346300000
VIC,2023-09-20T03:00:00,26000.00,26050.00,25850.00,26000.00,3555100,26330.00,27377.50,,,,-1.2533,-5.0315,,,,0.5803,-31.8163,533265000
VIC,2023-09-20T04:00:00,26000.00,26050.00,25900.00,25950.00,740500,26245.00,27165.00,,,,-1.1240,-4.4727,,,,-0.1923,-79.1708,-37025000
VIC,2023-09-20T06:00:00,25950.00,26250.00,25950.00,26200.00,3116000,26225.00,26982.50,,,,-0.0953,-2.9000,,,,0.9634,320.7968,779000000
VIC,2023-09-20T07:00:00,26200.00,26750.00,26150.00,26750.00,4389900,26270.00,26840.00,,,,1.8272,-0.3353,,,,2.0992,40.8825,2414445000
VIC,2023-09-21T03:00:00,26500.00,26600.00,26400.00,26400.00,2804600,26275.00,26725.00,,,,0.4757,-1.2161,,,,-1.3084,-36.1124,-981610000
VIC,2023-09-21T04:00:00,26450.00,26500.00,26400.00,26450.00,431200,26270.00,26625.00,,,,0.6852,-0.6573,,,,0.1894,-84.6253,21560000
VIC,2023-09-21T06:00:00,26450.00,26450.00,26300.00,26350.00,2342700,26265.00,26530.00,,,,0.3236,-0.6785,,,,-0.3781,443.2978,-234270000
VIC,2023-09-21T07:00:00,26350.00,26400.00,26100.00,26100.00,2924100,26235.00,26447.50,,,,-0.5146,-1.3139,,,,-0.9488,24.8175,-731025000
VIC,2023-09-22T03:00:00,25500.00,25550.00,24900.00,25050.00,9355900,26110.00,26330.00,,,,-4.0597,-4.8614,,,,-4.0230,219.9583,-9823695000
VIC,2023-09-22T04:00:00,25050.00,25250.00,25000.00,25150.00,1390900,26040.00,26240.00,,,,-3.4178,-4.1540,,,,0.3992,-85.1334,139090000
VIC,2023-09-22T06:00:00,25100.00,25400.00,25050.00,25350.00,2896500,25975.00,26152.50,,,,-2.4062,-3.0685,,,,0.7952,108.2465,579300000
VIC,2023-09-22T07:00:00,25350.00,25400.00,25000.00,25000.00,3808600,25880.00,26062.50,,,,-3.4003,-4.0767,,,,-1.3807,31.4897,-1333010000
VIC,2023-09-25T03:00:00,24725.00,24925.00,24600.00,24800.00,3950400,25740.00,25982.50,,,,-3.6519,-4.5511,,,,-0.8000,3.7232,-790080000
VIC,2023-09-25T04:00:00,24800.00,24850.00,24725.00,24775.00,449500,25542.50,25906.25,,,,-3.0048,-4.3667,,,,-0.1008,-88.6214,-11237500
VIC,2023-09-25T06:00:00,24750.00,24825.00,24450.00,24550.00,2680900,25357.50,25816.25,,,,-3.1845,-4.9049,,,,-0.9082,496.4182,-603202500
VIC,2023-09-25T07:00:00,24550.00,24550.00,23250.00,23250.00,9754600,25037.50,25653.75,,,,-7.1393,-9.3700,,,,-5.2953,263.8554,-12680980000
VIC,2023-09-26T03:00:00,22775.00,23250.00,22550.00,22800.00,5932600,24682.50,25473.75,,,,-7.6269,-10.4961,,,,-1.9355,-39.1815,-2669670000
VIC,2023-09-26T04:00:00,22800.00,22850.00,22550.00,22625.00,923900,24335.00,25285.00,,,,-7.0269,-10.5201,,,,-0.7675,-84.4267,-161682500
VIC,2023-09-26T06:00:00,22575.00,23000.00,22275.00,22975.00,3819000,24127.50,25118.75,,,,-4.7767,-8.5345,,,,1.5470,313.3564,1336650000
VIC,2023-09-26T07:00:00,22950.00,23250.00,22325.00,22500.00,4437900,23862.50,24951.25,,,,-5.7098,-9.8242,,,,-2.0675,16.2058,-2108002500
VIC,2023-09-27T03:00:00,22375.00,22500.00,22275.00,22400.00,3231600,23567.50,24771.25,,,,-4.9539,-9.5726,,,,-0.4444,-27.1818,-323160000
VIC,2023-09-27T04:00:00,22375.00,22450.00,22200.00,22275.00,1119500,23295.00,24587.50,26712.00,,,-4.3786,-9.4052,-16.6105,,,-0.5580,-65.3577,-139937500
VIC,2023-09-27T06:00:00,22275.00,22350.00,22025.00,22125.00,2255700,23027.50,24383.75,26549.50,,,-3.9192,-9.2633,-16.6651,,,-0.6734,101.4917,-338355000
VIC,2023-09-27T07:00:00,22125.00,22600.00,22100.00,22600.00,2283600,22810.00,24176.25,26398.50,,,-0.9206,-6.5198,-14.3891,,,2.1469,1.2369,1084710000
VIC,2023-09-28T03:00:00,22450.00,22475.00,22050.00,22275.00,2530500,22582.50,23970.00,26245.00,,,-1.3617,-7.0713,-15.1267,,,-1.4381,10.8119,-822412500
VIC,2023-09-28T04:00:00,22250.00,22425.00,22200.00,22300.00,363000,22487.50,23762.50,26100.00,,,-0.8338,-6.1547,-14.5594,,,0.1122,-85.6550,9075000
VIC,2023-09-28T06:00:00,22300.00,22375.00,22100.00,22325.00,1124400,22440.00,23561.25,25944.50,,,-0.5125,-5.2470,-13.9509,,,0.1121,209.7521,28110000
VIC,2023-09-28T07:00:00,22325.00,22500.00,22050.00,22500.00,2869200,22427.50,23381.25,25793.50,,,0.3233,-3.7690,-12.7687,,,0.7839,155.1761,502110000
VIC,2023-09-29T03:00:00,23850.00,24075.00,23600.00,23725.00,9260600,22502.50,23315.00,25669.00,,,5.4327,1.7585,-7.5733,,,5.4444,222.7590,11344235000
VIC,2023-09-29T04:00:00,23725.00,23750.00,23600.00,23625.00,491200,22615.00,23238.75,25538.50,,,4.4661,1.6621,-7.4926,,,-0.4215,-94.6958,-49120000
VIC,2023-09-29T06:00:00,23675.00,23675.00,23450.00,23600.00,1915000,22735.00,23151.25,25406.50,,,3.8047,1.9383,-7.1104,,,-0.1058,289.8616,-47875000
VIC,2023-09-29T07:00:00,23600.00,23650.00,23425.00,23425.00,1901200,22850.00,23072.50,25271.00,,,2.5164,1.5278,-7.3048,,,-0.7415,-0.7206,-332710000
VIC,2023-10-02T03:00:00,23600.00,23775.00,23550.00,23550.00,2125300,22992.50,23010.00,25145.00,,,2.4247,2.3468,-6.3432,,,0.5336,11.7873,265662500
VIC,2023-10-02T04:00:00,23550.00,23625.00,23525.00,23600.00,226400,23092.50,22951.25,25025.00,,,2.1977,2.8266,-5.6943,,,0.2123,-89.3474,11320000
VIC,2023-10-02T06:00:00,23600.00,23650.00,23350.00,23400.00,1353300,23205.00,22893.75,24919.00,,,0.8403,2.2113,-6.0958,,,-0.8475,497.7473,-270660000
VIC,2023-10-02T07:00:00,23400.00,23550.00,23325.00,23450.00,1379800,23320.00,22903.75,24819.00,,,0.5575,2.3850,-5.5159,,,0.2137,1.9582,68990000
VIC,2023-10-03T03:00:00,22900.00,23000.00,22750.00,22750.00,2642500,23362.50,22901.25,24709.00,,,-2.6217,-0.6604,-7.9283,,,-2.9851,91.5133,-1849750000
VIC,2023-10-03T04:00:00,22775.00,22800.00,22400.00,22525.00,1317200,23365.00,22896.25,24604.50,,,-3.5951,-1.6214,-8.4517,,,-0.9890,-50.1533,-296370000
VIC,2023-10-03T06:00:00,22450.00,22500.00,21925.00,22250.00,3961700,23217.50,22860.00,24501.50,,,-4.1671,-2.6684,-9.1892,,,-1.2209,200.7668,-1089467500
VIC,2023-10-03T07:00:00,22250.00,22375.00,21925.00,22250.00,4975400,23080.00,22847.50,24407.50,,,-3.5962,-2.6152,-8.8395,,,0.0000,25.5875,0
VIC,2023-10-04T03:00:00,22125.00,22550.00,22075.00,22300.00,2035000,22950.00,22842.50,24311.50,,,-2.8322,-2.3750,-8.2739,,,0.2247,-59.0988,101750000
VIC,2023-10-04T04:00:00,22300.00,22950.00,22250.00,22800.00,862200,22887.50,22868.75,24231.50,,,-0.3823,-0.3006,-5.9076,,,2.2422,-57.6314,431100000
VIC,2023-10-04T06:00:00,22775.00,23150.00,22775.00,23000.00,2295500,22832.50,22912.50,24163.50,,,0.7336,0.3819,-4.8151,,,0.8772,166.2375,459100000
VIC,2023-10-04T07:00:00,23000.00,23150.00,22950.00,23050.00,1525600,22777.50,22935.00,24098.50,,,1.1964,0.5014,-4.3509,,,0.2174,-33.5395,76280000
VIC,2023-10-05T03:00:00,23100.00,23100.00,22800.00,22875.00,1520200,22725.00,22965.00,24029.00,,,0.6601,-0.3919,-4.8025,,,-0.7592,-0.3540,-266035000
VIC,2023-10-05T04:00:00,22875.00,22950.00,22850.00,22925.00,361400,22672.50,22996.25,23957.50,,,1.1137,-0.3098,-4.3097,,,0.2186,-76.2268,18070000
VIC,2023-10-05T06:00:00,22900.00,22950.00,22700.00,22800.00,1143900,22677.50,23020.00,23885.50,,,0.5402,-0.9557,-4.5446,,,-0.5453,216.5191,-142987500
VIC,2023-10-05T07:00:00,22800.00,22800.00,22400.00,22800.00,2332700,22705.00,23035.00,23813.50,,,0.4184,-1.0202,-4.2560,,,0.0000,103.9252,0
VIC,2023-10-06T03:00:00,22900.00,22925.00,22700.00,22775.00,1739600,22757.50,22987.50,23743.00,,,0.0769,-0.9244,-4.0770,,,-0.1096,-25.4255,-43490000
VIC,2023-10-06T04:00:00,22775.00,22800.00,22625.00,22800.00,315400,22812.50,22946.25,23682.00,,,-0.0548,-0.6374,-3.7243,,,0.1098,-81.8694,7885000
VIC,2023-10-06T06:00:00,22800.00,23125.00,22675.00,22950.00,2046000,22877.50,22913.75,23621.00,,,0.3169,0.1582,-2.8407,,,0.6579,548.7001,306900000
VIC,2023-10-06T07:00:00,22950.00,23075.00,22900.00,22975.00,2091900,22895.00,22891.25,23561.50,,,0.3494,0.3659,-2.4892,,,0.1089,2.2434,52297500
VIC,2023-10-09T03:00:00,22900.00,22975.00,22750.00,22825.00,1949400,22877.50,22855.00,23494.00,,,-0.2295,-0.1313,-2.8475,,,-0.6529,-6.8120,-292410000
VIC,2023-10-09T04:00:00,22825.00,22900.00,22775.00,22850.00,250400,22857.50,22817.50,23416.00,,,-0.0328,0.1424,-2.4172,,,0.1095,-87.1550,6260000
VIC,2023-10-09T06:00:00,22850.00,22925.00,22650.00,22750.00,1353900,22845.00,22785.00,23343.00,,,-0.4158,-0.1536,-2.5404,,,-0.4376,440.6949,-135390000
VIC,2023-10-09T07:00:00,22725.00,22850.00,22600.00,22600.00,1336000,22812.50,22742.50,23266.00,,,-0.9315,-0.6266,-2.8625,,,-0.6593,-1.3221,-200400000
VIC,2023-10-10T03:00:00,22950.00,23050.00,22875.00,22925.00,2507700,22825.00,22751.25,23197.50,,,0.4381,0.7637,-1.1747,,,1.4381,87.7021,815002500
VIC,2023-10-10T04:00:00,22950.00,22950.00,22875.00,22900.00,280400,22835.00,22770.00,23133.50,,,0.2847,0.5709,-1.0094,,,-0.1091,-88.8184,-7010000
VIC,2023-10-10T06:00:00,22900.00,22900.00,22650.00,22725.00,1161000,22830.00,22793.75,23087.00,,,-0.4599,-0.3016,-1.5680,,,-0.7642,314.0514,-203175000
VIC,2023-10-10T07:00:00,22725.00,22750.00,22450.00,22450.00,1912500,22795.00,22803.75,23033.00,,,-1.5135,-1.5513,-2.5312,,,-1.2101,64.7287,-525937500
VIC,2023-10-11T03:00:00,22525.00,22675.00,22500.00,22600.00,1178100,22760.00,22818.75,22978.00,,,-0.7030,-0.9586,-1.6451,,,0.6682,-38.4000,176715000
VIC,2023-10-11T04:00:00,22600.00,22625.00,22525.00,22575.00,231700,22720.00,22807.50,22929.50,,,-0.6382,-1.0194,-1.5460,,,-0.1106,-80.3327,-5792500
VIC,2023-10-11T06:00:00,22575.00,22625.00,22500.00,22550.00,1087500,22692.50,22785.00,22884.50,,,-0.6280,-1.0314,-1.4617,,,-0.1107,369.3569,-27187500
VIC,2023-10-11T07:00:00,22550.00,22725.00,22500.00,22725.00,1132400,22680.00,22768.75,22843.50,,,0.1984,-0.1921,-0.5187,,,0.7761,4.1287,198170000
VIC,2023-10-12T03:00:00,23475.00,23650.00,23275.00,23375.00,4445400,22742.50,22793.75,22820.00,,,2.7811,2.5500,2.4321,,,2.8603,292.5645,2889510000
VIC,2023-10-12T04:00:00,23375.00,23425.00,23350.00,23350.00,317500,22817.50,22815.00,22822.00,,,2.3337,2.3449,2.3136,,,-0.1070,-92.8578,-7937500
VIC,2023-10-12T06:00:00,23350.00,23500.00,23250.00,23375.00,1939100,22862.50,22843.75,22833.50,,,2.2417,2.3256,2.3715,,,0.1071,510.7402,48477500
VIC,2023-10-12T07:00:00,23375.00,23450.00,23250.00,23250.00,1008800,22897.50,22866.25,22846.00,,,1.5395,1.6782,1.7684,,,-0.5348,-47.9759,-126100000
VIC,2023-10-13T03:00:00,23150.00,23175.00,22950.00,22975.00,1802000,22922.50,22876.25,22846.00,,,0.2290,0.4317,0.5647,,,-1.1828,78.6281,-495550000
VIC,2023-10-13T04:00:00,22975.00,23000.00,22875.00,22925.00,469900,22970.00,22882.50,22854.50,,,-0.1959,0.1857,0.3085,,,-0.2176,-73.9234,-23495000
VIC,2023-10-13T06:00:00,22850.00,22900.00,22775.00,22825.00,1184700,22992.50,22876.25,22863.00,,,-0.7285,-0.2240,-0.1662,,,-0.4362,152.1175,-118470000
VIC,2023-10-13T07:00:00,22825.00,23075.00,22825.00,23050.00,1601300,23040.00,22880.00,22878.50,24795.25,,0.0434,0.7430,0.7496,-7.0386,,0.9858,35.1650,360292500
VIC,2023-10-16T03:00:00,22850.00,22925.00,22775.00,22825.00,1287600,23067.50,22880.00,22892.50,24721.00,,-1.0513,-0.2404,-0.2949,-7.6696,,-0.9761,-19.5903,-289710000
VIC,2023-10-16T04:00:00,22825.00,22900.00,22800.00,22800.00,260600,23075.00,22877.50,22896.50,24647.50,,-1.1918,-0.3388,-0.4215,-7.4957,,-0.1095,-79.7608,-6515000
VIC,2023-10-16T06:00:00,22800.00,22850.00,22750.00,22750.00,927500,23012.50,22877.50,22906.00,24575.50,,-1.1407,-0.5573,-0.6810,-7.4281,,-0.2193,255.9094,-46375000
VIC,2023-10-16T07:00:00,22750.00,22775.00,22500.00,22500.00,2363700,22927.50,22872.50,22910.00,24505.00,,-1.8646,-1.6286,-1.7896,-8.1820,,-1.0989,154.8464,-590925000
VIC,2023-10-17T03:00:00,22400.00,22475.00,22350.00,22450.00,1650500,22835.00,22848.75,22912.50,24428.50,,-1.6860,-1.7452,-2.0185,-8.0991,,-0.2222,-30.1730,-82525000
VIC,2023-10-17T04:00:00,22425.00,22525.00,22425.00,22525.00,361700,22762.50,22830.00,22913.00,24353.25,,-1.0434,-1.3360,-1.6934,-7.5072,,0.3341,-78.0854,27127500
VIC,2023-10-17T06:00:00,22525.00,22550.00,22475.00,22525.00,786200,22717.50,22820.00,22889.00,24279.00,,-0.8474,-1.2927,-1.5903,-7.2244,,0.0000,117.3625,0
VIC,2023-10-17T07:00:00,22525.00,22525.00,22000.00,22000.00,2046600,22625.00,22797.50,22856.50,24197.50,,-2.7624,-3.4982,-3.7473,-9.0815,,-2.3307,160.3154,-1074465000
VIC,2023-10-18T03:00:00,21950.00,22250.00,21950.00,22250.00,2574500,22567.50,22780.00,22829.50,24118.00,,-1.4069,-2.3266,-2.5384,-7.7453,,1.1364,25.7940,643625000
VIC,2023-10-18T04:00:00,22150.00,22275.00,22075.00,22200.00,340500,22482.50,22761.25,22805.00,24038.00,,-1.2565,-2.4658,-2.6529,-7.6462,,-0.2247,-86.7741,-17025000
VIC,2023-10-18T06:00:00,22200.00,22200.00,21975.00,21975.00,1030600,22397.50,22732.50,22773.50,23959.25,,-1.8864,-3.3322,-3.5063,-8.2818,,-1.0135,202.6725,-231885000
VIC,2023-10-18T07:00:00,21975.00,22000.00,20750.00,21900.00,4923600,22307.50,22691.25,22739.50,23882.25,,-1.8267,-3.4870,-3.6918,-8.3001,,-0.3413,377.7411,-369270000
VIC,2023-10-19T03:00:00,21500.00,21500.00,21200.00,21250.00,2070000,22157.50,22585.00,22696.50,23807.75,,-4.0957,-5.9110,-6.3732,-10.7434,,-2.9680,-57.9576,-1345500000
VIC,2023-10-19T04:00:00,21275.00,21375.00,21250.00,21350.00,340700,22042.50,22485.00,22654.50,23736.75,,-3.1417,-5.0478,-5.7582,-10.0551,,0.4706,-83.5411,34070000
VIC,2023-10-19T06:00:00,21350.00,21525.00,21250.00,21450.00,884600,21942.50,22388.75,22628.50,23668.75,,-2.2445,-4.1930,-5.2080,-9.3742,,0.4684,159.6419,88460000
VIC,2023-10-19T07:00:00,21450.00,21725.00,21350.00,21600.00,2087100,21850.00,22306.25,22610.00,23607.25,,-1.1442,-3.1662,-4.4670,-8.5027,,0.6993,135.9371,313065000
VIC,2023-10-20T03:00:00,21375.00,21375.00,21075.00,21075.00,1556900,21705.00,22211.25,22586.50,23544.00,,-2.9026,-5.1157,-6.6921,-10.4867,,-2.4306,-25.4037,-817372500
VIC,2023-10-20T04:00:00,21100.00,21100.00,20925.00,20950.00,642200,21600.00,22112.50,22560.50,23484.00,,-3.0093,-5.2572,-7.1386,-10.7903,,-0.5931,-58.7514,-80275000
VIC,2023-10-20T06:00:00,20950.00,21350.00,20925.00,21200.00,1854700,21495.00,22031.25,22538.50,23425.00,,-1.3724,-3.7730,-5.9387,-9.4984,,1.1933,188.8041,463675000
VIC,2023-10-20T07:00:00,21200.00,21675.00,21175.00,21675.00,1899300,21442.50,21962.50,22516.00,23373.75,,1.0843,-1.3090,-3.7351,-7.2678,,2.2406,2.4047,902167500
VIC,2023-10-23T03:00:00,21500.00,21575.00,21425.00,21450.00,1269400,21390.00,21893.75,22485.00,23324.25,,0.2805,-2.0268,-4.6031,-8.0356,,-1.0381,-33.1649,-285615000
VIC,2023-10-23T04:00:00,21450.00,21475.00,21400.00,21400.00,216100,21340.00,21823.75,22452.00,23275.25,,0.2812,-1.9417,-4.6856,-8.0568,,-0.2331,-82.9762,-10805000
VIC,2023-10-23T06:00:00,21400.00,21550.00,21350.00,21400.00,1351000,21355.00,21756.25,22422.50,23225.75,,0.2107,-1.6375,-4.5602,-7.8609,,0.0000,525.1735,0
VIC,2023-10-23T07:00:00,21425.00,21700.00,21300.00,21700.00,2063900,21390.00,21716.25,22398.00,23177.75,,1.4493,-0.0748,-3.1163,-6.3757,,1.4019,52.7683,619170000
VIC,2023-10-24T03:00:00,21675.00,21675.00,21500.00,21525.00,987900,21397.50,21670.00,22372.50,23129.00,,0.5959,-0.6691,-3.7881,-6.9350,,-0.8065,-52.1343,-172882500
VIC,2023-10-24T04:00:00,21525.00,21725.00,21450.00,21650.00,237800,21402.50,21626.25,22349.50,23081.50,,1.1564,0.1098,-3.1298,-6.2019,,0.5807,-75.9287,29725000
VIC,2023-10-24T06:00:00,21650.00,21725.00,21500.00,21650.00,624300,21460.00,21582.50,22327.00,23035.00,,0.8854,0.3128,-3.0322,-6.0126,,0.0000,162.5315,0
VIC,2023-10-24T07:00:00,21650.00,21725.00,21575.00,21725.00,971800,21537.50,21568.75,22305.50,22993.75,,0.8706,0.7244,-2.6025,-5.5178,,0.3464,55.6623,72885000
VIC,2023-10-25T03:00:00,21975.00,22025.00,21950.00,21975.00,1832600,21615.00,21555.00,22286.00,22953.50,,1.6655,1.9485,-1.3955,-4.2630,,1.1507,88.5779,458150000
VIC,2023-10-25T04:00:00,21975.00,21975.00,21950.00,21975.00,135900,21645.00,21543.75,22266.00,22913.75,,1.5246,2.0017,-1.3069,-4.0969,,0.0000,-92.5843,0
VIC,2023-10-25T06:00:00,21950.00,22650.00,21925.00,22375.00,3309200,21737.50,21563.75,22257.00,22875.50,,2.9327,3.7621,0.5302,-2.1879,,1.8203,2335.0258,1323680000
VIC,2023-10-25T07:00:00,22375.00,22400.00,22225.00,22350.00,947900,21832.50,21586.25,22247.00,22831.50,,2.3703,3.5381,0.4630,-2.1089,,-0.1117,-71.3556,-23697500
VIC,2023-10-26T03:00:00,20800.00,20800.00,20800.00,20800.00,6908900,21772.50,21563.75,22208.00,22775.50,,-4.4666,-3.5418,-6.3401,-8.6738,,-6.9351,628.8638,-10708795000
VIC,2023-10-26T04:00:00,20800.00,20800.00,20800.00,20800.00,284300,21682.50,21536.25,22172.00,22719.00,,-4.0701,-3.4187,-6.1880,-8.4467,,0.0000,-95.8850,0
VIC,2023-10-26T06:00:00,20800.00,20800.00,20800.00,20800.00,752200,21610.00,21503.75,22129.50,22663.50,,-3.7483,-3.2727,-6.0078,-8.2225,,0.0000,164.5797,0
VIC,2023-10-26T07:00:00,20800.00,20925.00,20800.00,20800.00,7161400,21525.00,21463.75,22087.50,22610.50,,-3.3682,-3.0924,-5.8291,-8.0073,,0.0000,852.0606,0
VIC,2023-10-27T03:00:00,20150.00,20500.00,19925.00,19975.00,3735500,21357.50,21408.75,22032.50,22559.75,,-6.4731,-6.6970,-9.3385,-11.4574,,-3.9663,-47.8384,-3081787500
VIC,2023-10-27T04:00:00,20000.00,20250.00,19925.00,19925.00,559800,21177.50,21357.50,21982.00,22507.50,,-5.9143,-6.7072,-9.3577,-11.4740,,-0.2503,-85.0141,-27990000
VIC,2023-10-27T06:00:00,19925.00,20150.00,19350.00,19750.00,6141000,20955.00,21285.00,21925.00,22451.50,,-5.7504,-7.2117,-9.9202,-12.0326,,-0.8783,996.9989,-1074675000
VIC,2023-10-27T07:00:00,19750.00,20800.00,19750.00,20800.00,3561800,20837.50,21241.25,21889.50,22409.50,,-0.1800,-2.0773,-4.9773,-7.1822,,5.3165,-41.9997,3739890000
VIC,2023-10-30T03:00:00,19975.00,20400.00,19875.00,20125.00,1457500,20612.50,21175.00,21841.00,22362.75,,-2.3651,-4.9587,-7.8568,-10.0066,,-3.2452,-59.0797,-983812500
VIC,2023-10-30T04:00:00,20125.00,20650.00,20000.00,20600.00,651800,20437.50,21135.00,21798.50,22321.00,,0.7951,-2.5313,-5.4981,-7.7102,,2.3602,-55.2796,309605000
VIC,2023-10-30T06:00:00,20625.00,20750.00,20125.00,20700.00,1025100,20427.50,21100.00,21745.00,22282.50,,1.3340,-1.8957,-4.8057,-7.1020,,0.4854,57.2722,102510000
VIC,2023-10-30T07:00:00,20725.00,20775.00,20250.00,20750.00,2928400,20422.50,21052.50,21693.00,22257.50,,1.6036,-1.4369,-4.3470,-6.7730,,0.2415,185.6697,146420000
VIC,2023-10-31T03:00:00,20575.00,20625.00,20450.00,20525.00,1995500,20395.00,21002.50,21636.00,22234.75,,0.6374,-2.2735,-5.1350,-7.6895,,-1.0843,-31.8570,-448987500
VIC,2023-10-31T04:00:00,20525.00,20750.00,20525.00,20725.00,458000,20387.50,20956.25,21585.50,22215.75,,1.6554,-1.1035,-3.9865,-6.7103,,0.9744,-77.0484,91600000
VIC,2023-10-31T06:00:00,20675.00,20675.00,20350.00,20500.00,1095800,20440.00,20898.75,21536.00,22191.00,,0.2935,-1.9080,-4.8105,-7.6202,,-1.0856,139.2576,-246555000
VIC,2023-10-31T07:00:00,20500.00,20525.00,20225.00,20250.00,2389100,20472.50,20825.00,21482.50,22168.50,,-1.0868,-2.7611,-5.7372,-8.6542,,-1.2195,118.0234,-597275000
VIC,2023-11-01T03:00:00,19950.00,19975.00,19800.00,19925.00,1177700,20490.00,20722.50,21424.50,22143.75,,-2.7574,-3.8485,-6.9990,-10.0198,,-1.6049,-50.7053,-382752500
VIC,2023-11-01T04:00:00,19925.00,20000.00,19875.00,19975.00,355400,20407.50,20622.50,21363.00,22120.75,,-2.1193,-3.1398,-6.4972,-9.7002,,0.2509,-69.8225,17770000
VIC,2023-11-01T06:00:00,19975.00,19975.00,19725.00,19950.00,1091300,20390.00,20501.25,21305.50,22099.00,,-2.1579,-2.6889,-6.3622,-9.7244,,-0.1252,207.0625,-27282500
